# Generated: 2026-07-28T14:57:42.405618
# Sample: sample1
# Scanpy: 1.11.5
# Random seed: 0
# n_cells: 10062
	sample	region_annotation	leiden_0_6	leiden_0_8
cellid_000030431-1	sample1	Region 1	5	3
cellid_000030434-1	sample1	Region 1	6	5
cellid_000030439-1	sample1	Region 1	2	1
cellid_000030440-1	sample1	Region 1	6	5
cellid_000030449-1	sample1	Region 1	2	1
cellid_000030452-1	sample1	Region 1	5	3
cellid_000030453-1	sample1	Region 1	2	1
cellid_000030455-1	sample1	Region 1	2	1
cellid_000030462-1	sample1	Region 1	2	1
cellid_000030463-1	sample1	Region 1	0	0
cellid_000030467-1	sample1	Region 1	2	1
cellid_000030471-1	sample1	Region 1	0	0
cellid_000030473-1	sample1	Region 1	2	1
cellid_000030475-1	sample1	Region 1	6	5
cellid_000030478-1	sample1	Region 1	6	5
cellid_000030481-1	sample1	Region 1	3	8
cellid_000030482-1	sample1	Region 1	0	0
cellid_000030487-1	sample1	Region 1	2	1
cellid_000030489-1	sample1	Region 1	2	1
cellid_000030496-1	sample1	Region 1	0	0
cellid_000030501-1	sample1	Region 1	5	3
cellid_000030511-1	sample1	Region 1	0	0
cellid_000030512-1	sample1	Region 1	6	5
cellid_000030513-1	sample1	Region 1	2	1
cellid_000030514-1	sample1	Region 1	2	1
cellid_000030515-1	sample1	Region 1	2	1
cellid_000030518-1	sample1	Region 1	2	1
cellid_000030519-1	sample1	Region 1	2	1
cellid_000030520-1	sample1	Region 1	5	3
cellid_000030525-1	sample1	Region 1	5	3
cellid_000030526-1	sample1	Region 1	2	1
cellid_000030527-1	sample1	Region 1	0	0
cellid_000030529-1	sample1	Region 1	2	1
cellid_000030532-1	sample1	Region 1	6	5
cellid_000030534-1	sample1	Region 1	2	1
cellid_000030539-1	sample1	Region 1	5	3
cellid_000030541-1	sample1	Region 1	2	1
cellid_000030550-1	sample1	Region 1	2	1
cellid_000030551-1	sample1	Region 1	2	1
cellid_000030554-1	sample1	Region 1	2	1
cellid_000030558-1	sample1	Region 1	6	5
cellid_000030560-1	sample1	Region 1	2	1
cellid_000030562-1	sample1	Region 1	2	1
cellid_000030563-1	sample1	Region 1	2	1
cellid_000030566-1	sample1	Region 1	2	1
cellid_000030578-1	sample1	Region 1	0	0
cellid_000030579-1	sample1	Region 1	2	1
cellid_000030580-1	sample1	Region 1	0	0
cellid_000030581-1	sample1	Region 1	5	3
cellid_000030584-1	sample1	Region 1	2	1
cellid_000030590-1	sample1	Region 1	2	1
cellid_000030595-1	sample1	Region 1	2	1
cellid_000030599-1	sample1	Region 1	2	1
cellid_000030601-1	sample1	Region 1	2	1
cellid_000030603-1	sample1	Region 1	6	5
cellid_000030604-1	sample1	Region 1	2	1
cellid_000030607-1	sample1	Region 1	2	1
cellid_000030610-1	sample1	Region 1	2	1
cellid_000030613-1	sample1	Region 1	5	3
cellid_000030617-1	sample1	Region 1	0	0
cellid_000030622-1	sample1	Region 1	11	13
cellid_000030623-1	sample1	Region 1	6	5
cellid_000030628-1	sample1	Region 1	2	1
cellid_000030629-1	sample1	Region 1	2	1
cellid_000030630-1	sample1	Region 1	6	5
cellid_000030632-1	sample1	Region 1	6	5
cellid_000030633-1	sample1	Region 1	2	1
cellid_000030648-1	sample1	Region 1	2	1
cellid_000030651-1	sample1	Region 1	5	3
cellid_000030657-1	sample1	Region 1	6	5
cellid_000030661-1	sample1	Region 1	2	1
cellid_000030667-1	sample1	Region 1	5	3
cellid_000030676-1	sample1	Region 1	2	1
cellid_000030680-1	sample1	Region 1	2	1
cellid_000030681-1	sample1	Region 1	2	1
cellid_000030684-1	sample1	Region 1	2	1
cellid_000030692-1	sample1	Region 1	0	0
cellid_000030696-1	sample1	Region 1	2	1
cellid_000030705-1	sample1	Region 1	2	1
cellid_000030713-1	sample1	Region 1	2	1
cellid_000030716-1	sample1	Region 1	2	1
cellid_000030717-1	sample1	Region 1	2	1
cellid_000030718-1	sample1	Region 1	0	0
cellid_000030719-1	sample1	Region 1	2	1
cellid_000030720-1	sample1	Region 1	2	1
cellid_000030726-1	sample1	Region 1	11	13
cellid_000030727-1	sample1	Region 1	5	3
cellid_000030731-1	sample1	Region 1	2	1
cellid_000030732-1	sample1	Region 1	2	1
cellid_000030734-1	sample1	Region 1	2	1
cellid_000030737-1	sample1	Region 1	5	3
cellid_000030741-1	sample1	Region 1	2	1
cellid_000030742-1	sample1	Region 1	2	1
cellid_000030748-1	sample1	Region 1	2	1
cellid_000030749-1	sample1	Region 1	2	1
cellid_000030753-1	sample1	Region 1	2	1
cellid_000030768-1	sample1	Region 1	2	1
cellid_000030775-1	sample1	Region 1	2	1
cellid_000030776-1	sample1	Region 1	2	1
cellid_000030780-1	sample1	Region 1	2	1
cellid_000030784-1	sample1	Region 1	2	1
cellid_000030789-1	sample1	Region 1	6	5
cellid_000030790-1	sample1	Region 1	2	1
cellid_000030792-1	sample1	Region 1	5	3
cellid_000030795-1	sample1	Region 1	2	1
cellid_000030801-1	sample1	Region 1	2	1
cellid_000030802-1	sample1	Region 1	2	1
cellid_000030803-1	sample1	Region 1	5	3
cellid_000030811-1	sample1	Region 1	2	1
cellid_000030817-1	sample1	Region 1	2	1
cellid_000030818-1	sample1	Region 1	2	1
cellid_000030819-1	sample1	Region 1	11	13
cellid_000030821-1	sample1	Region 1	2	1
cellid_000030826-1	sample1	Region 1	3	8
cellid_000030831-1	sample1	Region 1	2	1
cellid_000030832-1	sample1	Region 1	0	0
cellid_000030841-1	sample1	Region 1	2	1
cellid_000030845-1	sample1	Region 1	2	1
cellid_000030848-1	sample1	Region 1	5	3
cellid_000030849-1	sample1	Region 1	2	1
cellid_000030851-1	sample1	Region 1	5	3
cellid_000030854-1	sample1	Region 1	2	1
cellid_000030855-1	sample1	Region 1	6	5
cellid_000030856-1	sample1	Region 1	5	3
cellid_000030861-1	sample1	Region 1	5	3
cellid_000030863-1	sample1	Region 1	2	1
cellid_000030865-1	sample1	Region 1	5	3
cellid_000030870-1	sample1	Region 1	2	1
cellid_000030877-1	sample1	Region 1	2	1
cellid_000030878-1	sample1	Region 1	2	1
cellid_000030879-1	sample1	Region 1	2	1
cellid_000030880-1	sample1	Region 1	2	1
cellid_000030883-1	sample1	Region 1	2	1
cellid_000030885-1	sample1	Region 1	2	1
cellid_000030886-1	sample1	Region 1	6	5
cellid_000030888-1	sample1	Region 1	2	1
cellid_000030890-1	sample1	Region 1	6	5
cellid_000030894-1	sample1	Region 1	5	3
cellid_000030898-1	sample1	Region 1	2	1
cellid_000030899-1	sample1	Region 1	6	5
cellid_000030900-1	sample1	Region 1	6	5
cellid_000030904-1	sample1	Region 1	6	5
cellid_000030905-1	sample1	Region 1	0	0
cellid_000030908-1	sample1	Region 1	2	1
cellid_000030910-1	sample1	Region 1	0	0
cellid_000030915-1	sample1	Region 1	2	1
cellid_000030916-1	sample1	Region 1	2	1
cellid_000030917-1	sample1	Region 1	2	1
cellid_000030918-1	sample1	Region 1	5	3
cellid_000030919-1	sample1	Region 1	5	3
cellid_000030922-1	sample1	Region 1	6	5
cellid_000030923-1	sample1	Region 1	2	1
cellid_000030929-1	sample1	Region 1	2	1
cellid_000030930-1	sample1	Region 1	5	3
cellid_000030932-1	sample1	Region 1	11	13
cellid_000030935-1	sample1	Region 1	2	1
cellid_000030938-1	sample1	Region 1	2	1
cellid_000030939-1	sample1	Region 1	2	1
cellid_000030950-1	sample1	Region 1	0	0
cellid_000030951-1	sample1	Region 1	2	1
cellid_000030953-1	sample1	Region 1	0	0
cellid_000030956-1	sample1	Region 1	6	5
cellid_000030958-1	sample1	Region 1	0	0
cellid_000030959-1	sample1	Region 1	2	1
cellid_000030964-1	sample1	Region 1	0	0
cellid_000030969-1	sample1	Region 1	2	1
cellid_000030972-1	sample1	Region 1	2	1
cellid_000030974-1	sample1	Region 1	2	1
cellid_000030978-1	sample1	Region 1	5	3
cellid_000030983-1	sample1	Region 1	2	1
cellid_000030985-1	sample1	Region 1	2	1
cellid_000030988-1	sample1	Region 1	11	13
cellid_000030989-1	sample1	Region 1	2	1
cellid_000030990-1	sample1	Region 1	3	8
cellid_000030992-1	sample1	Region 1	6	5
cellid_000030993-1	sample1	Region 1	2	1
cellid_000030997-1	sample1	Region 2	0	0
cellid_000031002-1	sample1	Region 2	8	9
cellid_000031008-1	sample1	Region 2	0	0
cellid_000031011-1	sample1	Region 2	8	9
cellid_000031025-1	sample1	Region 2	0	0
cellid_000031031-1	sample1	Region 2	0	0
cellid_000031032-1	sample1	Region 2	8	9
cellid_000031037-1	sample1	Region 2	0	0
cellid_000031038-1	sample1	Region 2	13	16
cellid_000031040-1	sample1	Region 2	8	9
cellid_000031041-1	sample1	Region 2	8	9
cellid_000031046-1	sample1	Region 2	8	9
cellid_000031047-1	sample1	Region 2	0	0
cellid_000031052-1	sample1	Region 2	0	0
cellid_000031054-1	sample1	Region 2	8	9
cellid_000031055-1	sample1	Region 2	8	9
cellid_000031056-1	sample1	Region 2	0	0
cellid_000031059-1	sample1	Region 2	8	9
cellid_000031062-1	sample1	Region 2	1	7
cellid_000031071-1	sample1	Region 2	0	0
cellid_000031072-1	sample1	Region 2	8	9
cellid_000031073-1	sample1	Region 2	8	9
cellid_000031074-1	sample1	Region 2	0	0
cellid_000031075-1	sample1	Region 2	8	9
cellid_000031079-1	sample1	Region 2	8	9
cellid_000031082-1	sample1	Region 2	0	0
cellid_000031083-1	sample1	Region 2	8	9
cellid_000031084-1	sample1	Region 2	0	0
cellid_000031086-1	sample1	Region 2	0	0
cellid_000031087-1	sample1	Region 2	1	7
cellid_000031097-1	sample1	Region 2	0	0
cellid_000031100-1	sample1	Region 2	1	7
cellid_000031105-1	sample1	Region 2	0	0
cellid_000031107-1	sample1	Region 2	0	0
cellid_000031108-1	sample1	Region 2	8	9
cellid_000031109-1	sample1	Region 2	7	6
cellid_000031110-1	sample1	Region 2	8	9
cellid_000031113-1	sample1	Region 2	0	0
cellid_000031115-1	sample1	Region 2	0	0
cellid_000031121-1	sample1	Region 2	8	9
cellid_000031123-1	sample1	Region 2	0	0
cellid_000031134-1	sample1	Region 2	0	0
cellid_000031135-1	sample1	Region 2	8	9
cellid_000031138-1	sample1	Region 2	7	6
cellid_000031139-1	sample1	Region 2	0	0
cellid_000031140-1	sample1	Region 2	0	0
cellid_000031144-1	sample1	Region 2	8	9
cellid_000031150-1	sample1	Region 2	8	9
cellid_000031153-1	sample1	Region 2	0	0
cellid_000031158-1	sample1	Region 2	8	9
cellid_000031161-1	sample1	Region 2	8	9
cellid_000031166-1	sample1	Region 2	1	7
cellid_000031174-1	sample1	Region 2	0	0
cellid_000031181-1	sample1	Region 2	8	9
cellid_000031182-1	sample1	Region 2	0	0
cellid_000031183-1	sample1	Region 2	8	9
cellid_000031185-1	sample1	Region 2	0	0
cellid_000031191-1	sample1	Region 2	8	9
cellid_000031192-1	sample1	Region 2	8	9
cellid_000031194-1	sample1	Region 2	0	0
cellid_000031197-1	sample1	Region 2	8	9
cellid_000031198-1	sample1	Region 2	8	9
cellid_000031200-1	sample1	Region 2	7	6
cellid_000031203-1	sample1	Region 2	8	9
cellid_000031208-1	sample1	Region 2	8	9
cellid_000031210-1	sample1	Region 2	8	9
cellid_000031211-1	sample1	Region 2	1	7
cellid_000031213-1	sample1	Region 2	6	5
cellid_000031220-1	sample1	Region 2	0	0
cellid_000031227-1	sample1	Region 2	0	0
cellid_000031232-1	sample1	Region 2	13	16
cellid_000031234-1	sample1	Region 2	8	9
cellid_000031235-1	sample1	Region 2	8	9
cellid_000031243-1	sample1	Region 2	8	9
cellid_000031246-1	sample1	Region 2	13	16
cellid_000031251-1	sample1	Region 2	13	16
cellid_000031255-1	sample1	Region 2	0	0
cellid_000031256-1	sample1	Region 2	8	9
cellid_000031260-1	sample1	Region 2	1	7
cellid_000031265-1	sample1	Region 2	8	9
cellid_000031270-1	sample1	Region 2	8	9
cellid_000031271-1	sample1	Region 2	8	9
cellid_000031272-1	sample1	Region 2	8	9
cellid_000031278-1	sample1	Region 2	1	4
cellid_000031279-1	sample1	Region 2	8	9
cellid_000031282-1	sample1	Region 2	8	9
cellid_000031283-1	sample1	Region 2	8	9
cellid_000031286-1	sample1	Region 2	8	9
cellid_000031289-1	sample1	Region 2	8	9
cellid_000031290-1	sample1	Region 2	0	0
cellid_000031291-1	sample1	Region 2	0	0
cellid_000031293-1	sample1	Region 2	8	9
cellid_000031302-1	sample1	Region 2	0	0
cellid_000031303-1	sample1	Region 2	8	9
cellid_000031304-1	sample1	Region 2	7	6
cellid_000031305-1	sample1	Region 2	8	9
cellid_000031307-1	sample1	Region 2	8	9
cellid_000031309-1	sample1	Region 2	8	9
cellid_000031313-1	sample1	Region 2	8	9
cellid_000031317-1	sample1	Region 2	8	9
cellid_000031318-1	sample1	Region 2	8	9
cellid_000031328-1	sample1	Region 2	7	6
cellid_000031329-1	sample1	Region 2	8	9
cellid_000031330-1	sample1	Region 2	8	9
cellid_000031339-1	sample1	Region 2	8	9
cellid_000031347-1	sample1	Region 2	0	0
cellid_000031351-1	sample1	Region 2	8	9
cellid_000031357-1	sample1	Region 2	7	6
cellid_000031361-1	sample1	Region 2	1	7
cellid_000031367-1	sample1	Region 2	8	9
cellid_000031372-1	sample1	Region 2	8	9
cellid_000031374-1	sample1	Region 2	8	9
cellid_000031379-1	sample1	Region 2	8	9
cellid_000031381-1	sample1	Region 2	8	9
cellid_000031383-1	sample1	Region 2	1	7
cellid_000031385-1	sample1	Region 2	8	9
cellid_000031389-1	sample1	Region 2	8	9
cellid_000031396-1	sample1	Region 2	8	9
cellid_000031399-1	sample1	Region 2	8	9
cellid_000031401-1	sample1	Region 2	0	0
cellid_000031405-1	sample1	Region 2	8	9
cellid_000031406-1	sample1	Region 2	8	9
cellid_000031416-1	sample1	Region 2	8	9
cellid_000031418-1	sample1	Region 2	0	0
cellid_000031421-1	sample1	Region 2	8	9
cellid_000031426-1	sample1	Region 2	1	7
cellid_000031430-1	sample1	Region 2	1	7
cellid_000031432-1	sample1	Region 2	8	9
cellid_000031435-1	sample1	Region 2	8	9
cellid_000031436-1	sample1	Region 2	0	0
cellid_000031439-1	sample1	Region 2	0	0
cellid_000031443-1	sample1	Region 2	8	9
cellid_000031446-1	sample1	Region 2	8	9
cellid_000031447-1	sample1	Region 2	8	9
cellid_000031449-1	sample1	Region 2	1	7
cellid_000031451-1	sample1	Region 2	8	9
cellid_000031453-1	sample1	Region 2	8	9
cellid_000031454-1	sample1	Region 2	1	7
cellid_000031462-1	sample1	Region 2	8	9
cellid_000031468-1	sample1	Region 2	1	7
cellid_000031472-1	sample1	Region 2	8	9
cellid_000031474-1	sample1	Region 2	8	9
cellid_000031475-1	sample1	Region 2	8	9
cellid_000031477-1	sample1	Region 2	8	9
cellid_000031479-1	sample1	Region 2	1	7
cellid_000031481-1	sample1	Region 2	8	9
cellid_000031487-1	sample1	Region 2	8	9
cellid_000031491-1	sample1	Region 2	8	9
cellid_000031495-1	sample1	Region 2	8	9
cellid_000031500-1	sample1	Region 2	8	9
cellid_000031510-1	sample1	Region 2	7	6
cellid_000031515-1	sample1	Region 2	8	9
cellid_000031520-1	sample1	Region 2	7	6
cellid_000031521-1	sample1	Region 2	8	9
cellid_000031526-1	sample1	Region 2	8	9
cellid_000031528-1	sample1	Region 2	1	7
cellid_000031529-1	sample1	Region 2	13	16
cellid_000031533-1	sample1	Region 2	8	9
cellid_000031539-1	sample1	Region 2	8	9
cellid_000031543-1	sample1	Region 2	8	9
cellid_000031544-1	sample1	Region 2	0	0
cellid_000031548-1	sample1	Region 2	8	9
cellid_000031550-1	sample1	Region 2	8	9
cellid_000031551-1	sample1	Region 2	8	9
cellid_000031556-1	sample1	Region 2	1	7
cellid_000031558-1	sample1	Region 2	8	9
cellid_000031559-1	sample1	Region 2	8	9
cellid_000031560-1	sample1	Region 2	8	9
cellid_000031562-1	sample1	Region 2	8	9
cellid_000031566-1	sample1	Region 2	8	9
cellid_000031569-1	sample1	Region 2	8	9
cellid_000031577-1	sample1	Region 2	1	7
cellid_000031578-1	sample1	Region 2	1	4
cellid_000031579-1	sample1	Region 2	8	9
cellid_000031581-1	sample1	Region 2	1	7
cellid_000031585-1	sample1	Region 2	8	9
cellid_000031593-1	sample1	Region 2	0	0
cellid_000031597-1	sample1	Region 2	8	9
cellid_000031598-1	sample1	Region 2	8	9
cellid_000031601-1	sample1	Region 2	8	9
cellid_000031602-1	sample1	Region 2	8	9
cellid_000031603-1	sample1	Region 2	8	9
cellid_000031604-1	sample1	Region 2	8	9
cellid_000031606-1	sample1	Region 2	8	9
cellid_000031607-1	sample1	Region 2	8	9
cellid_000031610-1	sample1	Region 2	8	9
cellid_000031621-1	sample1	Region 2	0	0
cellid_000031625-1	sample1	Region 2	8	9
cellid_000031626-1	sample1	Region 2	1	7
cellid_000031633-1	sample1	Region 2	8	9
cellid_000031634-1	sample1	Region 2	8	9
cellid_000031641-1	sample1	Region 2	8	9
cellid_000031648-1	sample1	Region 2	8	9
cellid_000031649-1	sample1	Region 2	8	9
cellid_000031653-1	sample1	Region 2	8	9
cellid_000031656-1	sample1	Region 2	8	9
cellid_000031661-1	sample1	Region 2	8	9
cellid_000031667-1	sample1	Region 2	8	9
cellid_000031669-1	sample1	Region 2	8	9
cellid_000031671-1	sample1	Region 2	8	9
cellid_000031672-1	sample1	Region 2	1	7
cellid_000031673-1	sample1	Region 2	1	7
cellid_000031677-1	sample1	Region 2	0	0
cellid_000031678-1	sample1	Region 2	1	7
cellid_000031685-1	sample1	Region 2	0	0
cellid_000031686-1	sample1	Region 2	0	0
cellid_000031688-1	sample1	Region 2	1	7
cellid_000031691-1	sample1	Region 2	0	0
cellid_000031695-1	sample1	Region 2	0	0
cellid_000031699-1	sample1	Region 2	7	6
cellid_000031701-1	sample1	Region 2	0	0
cellid_000031702-1	sample1	Region 2	7	6
cellid_000031705-1	sample1	Region 2	4	2
cellid_000031708-1	sample1	Region 2	1	7
cellid_000031714-1	sample1	Region 2	6	5
cellid_000031716-1	sample1	Region 2	0	0
cellid_000031717-1	sample1	Region 2	8	9
cellid_000031719-1	sample1	Region 2	1	7
cellid_000031721-1	sample1	Region 2	3	8
cellid_000031728-1	sample1	Region 2	0	0
cellid_000031731-1	sample1	Region 2	0	0
cellid_000031733-1	sample1	Region 2	7	6
cellid_000031734-1	sample1	Region 2	0	0
cellid_000031739-1	sample1	Region 2	1	4
cellid_000031740-1	sample1	Region 2	6	5
cellid_000031743-1	sample1	Region 2	0	0
cellid_000031749-1	sample1	Region 2	0	0
cellid_000031751-1	sample1	Region 2	6	5
cellid_000031753-1	sample1	Region 2	6	5
cellid_000031754-1	sample1	Region 2	0	0
cellid_000031757-1	sample1	Region 2	0	0
cellid_000031759-1	sample1	Region 2	0	0
cellid_000031765-1	sample1	Region 2	1	4
cellid_000031769-1	sample1	Region 2	1	7
cellid_000031775-1	sample1	Region 2	9	11
cellid_000031778-1	sample1	Region 2	1	7
cellid_000031779-1	sample1	Region 2	0	0
cellid_000031780-1	sample1	Region 2	0	0
cellid_000031782-1	sample1	Region 2	0	0
cellid_000031787-1	sample1	Region 2	0	0
cellid_000031788-1	sample1	Region 2	7	6
cellid_000031790-1	sample1	Region 2	0	0
cellid_000031791-1	sample1	Region 2	7	6
cellid_000031796-1	sample1	Region 2	1	7
cellid_000031798-1	sample1	Region 2	1	7
cellid_000031804-1	sample1	Region 2	0	0
cellid_000031808-1	sample1	Region 2	0	0
cellid_000031819-1	sample1	Region 2	0	0
cellid_000031825-1	sample1	Region 2	1	0
cellid_000031826-1	sample1	Region 2	1	7
cellid_000031838-1	sample1	Region 2	0	0
cellid_000031841-1	sample1	Region 2	1	7
cellid_000031842-1	sample1	Region 2	0	0
cellid_000031844-1	sample1	Region 2	3	8
cellid_000031848-1	sample1	Region 2	0	0
cellid_000031861-1	sample1	Region 2	0	0
cellid_000031867-1	sample1	Region 2	7	8
cellid_000031871-1	sample1	Region 2	1	7
cellid_000031872-1	sample1	Region 2	1	7
cellid_000031874-1	sample1	Region 2	7	6
cellid_000031877-1	sample1	Region 2	1	7
cellid_000031887-1	sample1	Region 2	7	6
cellid_000031890-1	sample1	Region 2	1	7
cellid_000031891-1	sample1	Region 2	6	5
cellid_000031899-1	sample1	Region 2	7	6
cellid_000031900-1	sample1	Region 2	0	0
cellid_000031901-1	sample1	Region 2	0	0
cellid_000031904-1	sample1	Region 2	0	0
cellid_000031906-1	sample1	Region 2	1	7
cellid_000031911-1	sample1	Region 2	1	4
cellid_000031916-1	sample1	Region 2	1	4
cellid_000031919-1	sample1	Region 2	0	0
cellid_000031923-1	sample1	Region 2	1	7
cellid_000031924-1	sample1	Region 2	0	0
cellid_000031927-1	sample1	Region 2	0	0
cellid_000031928-1	sample1	Region 2	8	9
cellid_000031932-1	sample1	Region 2	1	7
cellid_000031933-1	sample1	Region 2	8	9
cellid_000031934-1	sample1	Region 2	8	9
cellid_000031936-1	sample1	Region 2	1	7
cellid_000031937-1	sample1	Region 2	7	6
cellid_000031944-1	sample1	Region 2	1	7
cellid_000031950-1	sample1	Region 2	0	0
cellid_000031956-1	sample1	Region 2	8	9
cellid_000031959-1	sample1	Region 2	1	7
cellid_000031960-1	sample1	Region 2	7	6
cellid_000031961-1	sample1	Region 2	1	7
cellid_000031963-1	sample1	Region 2	0	0
cellid_000031965-1	sample1	Region 2	1	7
cellid_000031966-1	sample1	Region 2	1	7
cellid_000031969-1	sample1	Region 2	0	0
cellid_000031970-1	sample1	Region 2	1	7
cellid_000031987-1	sample1	Region 2	7	6
cellid_000031988-1	sample1	Region 2	8	9
cellid_000031991-1	sample1	Region 2	1	7
cellid_000031993-1	sample1	Region 2	7	6
cellid_000031994-1	sample1	Region 2	4	2
cellid_000031995-1	sample1	Region 2	1	7
cellid_000032008-1	sample1	Region 2	1	7
cellid_000032011-1	sample1	Region 2	1	7
cellid_000032012-1	sample1	Region 2	1	7
cellid_000032013-1	sample1	Region 2	1	7
cellid_000032019-1	sample1	Region 2	1	7
cellid_000032021-1	sample1	Region 2	1	7
cellid_000032028-1	sample1	Region 2	0	0
cellid_000032036-1	sample1	Region 2	1	7
cellid_000032037-1	sample1	Region 2	1	7
cellid_000032039-1	sample1	Region 2	6	5
cellid_000032040-1	sample1	Region 2	1	7
cellid_000032043-1	sample1	Region 2	1	7
cellid_000032044-1	sample1	Region 2	1	7
cellid_000032048-1	sample1	Region 2	1	7
cellid_000032049-1	sample1	Region 2	8	9
cellid_000032050-1	sample1	Region 2	1	7
cellid_000032052-1	sample1	Region 2	1	7
cellid_000032055-1	sample1	Region 2	7	6
cellid_000032066-1	sample1	Region 2	0	0
cellid_000032067-1	sample1	Region 2	7	6
cellid_000032068-1	sample1	Region 2	1	7
cellid_000032070-1	sample1	Region 2	0	0
cellid_000032077-1	sample1	Region 2	7	7
cellid_000032079-1	sample1	Region 2	7	6
cellid_000032082-1	sample1	Region 2	0	0
cellid_000032085-1	sample1	Region 2	8	9
cellid_000032088-1	sample1	Region 2	1	7
cellid_000032096-1	sample1	Region 2	3	10
cellid_000032097-1	sample1	Region 2	1	7
cellid_000032101-1	sample1	Region 2	1	7
cellid_000032103-1	sample1	Region 2	8	9
cellid_000032104-1	sample1	Region 2	1	7
cellid_000032105-1	sample1	Region 2	1	7
cellid_000032107-1	sample1	Region 2	1	7
cellid_000032109-1	sample1	Region 2	0	0
cellid_000032112-1	sample1	Region 2	8	9
cellid_000032114-1	sample1	Region 2	1	7
cellid_000032119-1	sample1	Region 2	0	0
cellid_000032121-1	sample1	Region 2	1	7
cellid_000032124-1	sample1	Region 2	0	0
cellid_000032125-1	sample1	Region 2	1	7
cellid_000032126-1	sample1	Region 2	1	7
cellid_000032130-1	sample1	Region 2	1	7
cellid_000032131-1	sample1	Region 2	1	7
cellid_000032134-1	sample1	Region 2	0	0
cellid_000032136-1	sample1	Region 2	0	0
cellid_000032137-1	sample1	Region 2	0	0
cellid_000032139-1	sample1	Region 2	1	7
cellid_000032140-1	sample1	Region 2	1	7
cellid_000032142-1	sample1	Region 2	1	7
cellid_000032144-1	sample1	Region 2	1	7
cellid_000032148-1	sample1	Region 2	1	7
cellid_000032149-1	sample1	Region 2	1	7
cellid_000032150-1	sample1	Region 2	1	7
cellid_000032154-1	sample1	Region 2	1	7
cellid_000032155-1	sample1	Region 2	7	6
cellid_000032176-1	sample1	Region 2	1	7
cellid_000032179-1	sample1	Region 2	3	8
cellid_000032180-1	sample1	Region 2	1	7
cellid_000032185-1	sample1	Region 2	7	6
cellid_000032187-1	sample1	Region 2	8	9
cellid_000032188-1	sample1	Region 2	1	7
cellid_000032193-1	sample1	Region 2	8	9
cellid_000032195-1	sample1	Region 2	1	7
cellid_000032197-1	sample1	Region 2	1	7
cellid_000032198-1	sample1	Region 2	3	8
cellid_000032201-1	sample1	Region 2	1	7
cellid_000032203-1	sample1	Region 2	8	9
cellid_000032205-1	sample1	Region 2	3	8
cellid_000032206-1	sample1	Region 2	1	7
cellid_000032207-1	sample1	Region 2	1	7
cellid_000032208-1	sample1	Region 2	0	0
cellid_000032212-1	sample1	Region 2	1	7
cellid_000032215-1	sample1	Region 2	1	7
cellid_000032216-1	sample1	Region 2	7	6
cellid_000032223-1	sample1	Region 2	1	7
cellid_000032225-1	sample1	Region 2	7	6
cellid_000032227-1	sample1	Region 2	1	7
cellid_000032231-1	sample1	Region 2	1	7
cellid_000032238-1	sample1	Region 2	1	7
cellid_000032246-1	sample1	Region 2	1	7
cellid_000032256-1	sample1	Region 2	0	0
cellid_000032259-1	sample1	Region 2	1	7
cellid_000032260-1	sample1	Region 2	1	7
cellid_000032273-1	sample1	Region 2	1	7
cellid_000032276-1	sample1	Region 2	8	9
cellid_000032277-1	sample1	Region 2	8	2
cellid_000032283-1	sample1	Region 2	7	6
cellid_000032284-1	sample1	Region 2	1	7
cellid_000032285-1	sample1	Region 2	1	7
cellid_000032297-1	sample1	Region 2	1	7
cellid_000032301-1	sample1	Region 2	8	9
cellid_000032305-1	sample1	Region 2	1	7
cellid_000032308-1	sample1	Region 2	8	9
cellid_000032314-1	sample1	Region 2	1	7
cellid_000032316-1	sample1	Region 2	1	7
cellid_000032318-1	sample1	Region 2	8	9
cellid_000032319-1	sample1	Region 2	7	6
cellid_000032322-1	sample1	Region 2	8	9
cellid_000032325-1	sample1	Region 2	7	6
cellid_000032328-1	sample1	Region 2	0	0
cellid_000032329-1	sample1	Region 2	1	4
cellid_000032337-1	sample1	Region 2	1	7
cellid_000032343-1	sample1	Region 2	7	6
cellid_000032346-1	sample1	Region 2	0	0
cellid_000032347-1	sample1	Region 2	1	7
cellid_000032355-1	sample1	Region 2	1	7
cellid_000032356-1	sample1	Region 2	1	7
cellid_000032363-1	sample1	Region 2	1	7
cellid_000032365-1	sample1	Region 2	1	7
cellid_000032369-1	sample1	Region 2	0	0
cellid_000032371-1	sample1	Region 2	1	7
cellid_000032372-1	sample1	Region 2	8	7
cellid_000032373-1	sample1	Region 2	1	7
cellid_000032375-1	sample1	Region 2	1	7
cellid_000032376-1	sample1	Region 2	1	7
cellid_000032378-1	sample1	Region 2	1	7
cellid_000032379-1	sample1	Region 2	8	9
cellid_000032380-1	sample1	Region 2	3	8
cellid_000032381-1	sample1	Region 2	7	6
cellid_000032383-1	sample1	Region 2	1	7
cellid_000032386-1	sample1	Region 2	1	7
cellid_000032389-1	sample1	Region 2	1	7
cellid_000032393-1	sample1	Region 2	1	7
cellid_000032396-1	sample1	Region 2	1	4
cellid_000032399-1	sample1	Region 2	1	4
cellid_000032401-1	sample1	Region 2	1	7
cellid_000032407-1	sample1	Region 2	1	7
cellid_000032409-1	sample1	Region 2	1	7
cellid_000032412-1	sample1	Region 2	1	7
