# Generated: 2026-07-28T14:57:41.916708
# Sample: sample3
# Scanpy: 1.11.5
# Random seed: 0
# n_cells: 10064
	sample	region_annotation	leiden_0_6	leiden_0_8
cellid_000030493-1	sample3	Region 1	1	0
cellid_000030494-1	sample3	Region 1	8	5
cellid_000030497-1	sample3	Region 1	1	0
cellid_000030498-1	sample3	Region 1	1	0
cellid_000030502-1	sample3	Region 1	8	5
cellid_000030504-1	sample3	Region 1	1	6
cellid_000030507-1	sample3	Region 1	1	0
cellid_000030509-1	sample3	Region 1	4	2
cellid_000030516-1	sample3	Region 1	1	0
cellid_000030522-1	sample3	Region 1	4	2
cellid_000030531-1	sample3	Region 1	1	0
cellid_000030536-1	sample3	Region 1	1	0
cellid_000030540-1	sample3	Region 1	6	6
cellid_000030545-1	sample3	Region 1	1	0
cellid_000030548-1	sample3	Region 1	1	0
cellid_000030549-1	sample3	Region 1	1	0
cellid_000030556-1	sample3	Region 1	8	5
cellid_000030559-1	sample3	Region 1	1	0
cellid_000030561-1	sample3	Region 1	4	2
cellid_000030564-1	sample3	Region 1	4	2
cellid_000030568-1	sample3	Region 1	4	2
cellid_000030571-1	sample3	Region 1	0	6
cellid_000030573-1	sample3	Region 1	1	0
cellid_000030577-1	sample3	Region 1	1	0
cellid_000030583-1	sample3	Region 1	1	0
cellid_000030585-1	sample3	Region 1	1	0
cellid_000030586-1	sample3	Region 1	12	13
cellid_000030589-1	sample3	Region 1	1	0
cellid_000030591-1	sample3	Region 1	1	0
cellid_000030593-1	sample3	Region 1	1	0
cellid_000030594-1	sample3	Region 1	1	0
cellid_000030602-1	sample3	Region 1	8	5
cellid_000030605-1	sample3	Region 1	1	0
cellid_000030606-1	sample3	Region 1	1	0
cellid_000030614-1	sample3	Region 1	1	0
cellid_000030615-1	sample3	Region 1	6	6
cellid_000030616-1	sample3	Region 1	1	0
cellid_000030618-1	sample3	Region 1	1	0
cellid_000030621-1	sample3	Region 1	1	0
cellid_000030625-1	sample3	Region 1	8	5
cellid_000030636-1	sample3	Region 1	6	6
cellid_000030639-1	sample3	Region 1	1	0
cellid_000030652-1	sample3	Region 1	1	0
cellid_000030656-1	sample3	Region 1	1	0
cellid_000030662-1	sample3	Region 1	1	0
cellid_000030663-1	sample3	Region 1	4	2
cellid_000030666-1	sample3	Region 1	4	2
cellid_000030672-1	sample3	Region 1	1	0
cellid_000030679-1	sample3	Region 1	1	0
cellid_000030683-1	sample3	Region 1	8	5
cellid_000030685-1	sample3	Region 1	1	0
cellid_000030686-1	sample3	Region 1	1	0
cellid_000030687-1	sample3	Region 1	6	6
cellid_000030689-1	sample3	Region 1	1	0
cellid_000030690-1	sample3	Region 1	1	0
cellid_000030691-1	sample3	Region 1	1	0
cellid_000030697-1	sample3	Region 1	1	0
cellid_000030698-1	sample3	Region 1	1	0
cellid_000030701-1	sample3	Region 1	1	0
cellid_000030702-1	sample3	Region 1	1	0
cellid_000030704-1	sample3	Region 1	8	5
cellid_000030709-1	sample3	Region 1	1	0
cellid_000030724-1	sample3	Region 1	1	0
cellid_000030738-1	sample3	Region 1	8	5
cellid_000030740-1	sample3	Region 1	6	6
cellid_000030743-1	sample3	Region 1	1	0
cellid_000030744-1	sample3	Region 1	8	5
cellid_000030750-1	sample3	Region 1	1	0
cellid_000030751-1	sample3	Region 1	1	0
cellid_000030752-1	sample3	Region 1	1	0
cellid_000030757-1	sample3	Region 1	8	5
cellid_000030762-1	sample3	Region 1	1	0
cellid_000030763-1	sample3	Region 1	1	0
cellid_000030765-1	sample3	Region 1	1	0
cellid_000030767-1	sample3	Region 1	4	2
cellid_000030769-1	sample3	Region 1	1	0
cellid_000030771-1	sample3	Region 1	4	2
cellid_000030774-1	sample3	Region 1	4	2
cellid_000030778-1	sample3	Region 1	1	0
cellid_000030783-1	sample3	Region 1	1	0
cellid_000030787-1	sample3	Region 1	1	0
cellid_000030796-1	sample3	Region 1	6	6
cellid_000030797-1	sample3	Region 1	4	2
cellid_000030798-1	sample3	Region 1	1	0
cellid_000030799-1	sample3	Region 1	8	5
cellid_000030814-1	sample3	Region 1	4	2
cellid_000030829-1	sample3	Region 1	1	0
cellid_000030830-1	sample3	Region 1	1	0
cellid_000030836-1	sample3	Region 1	1	0
cellid_000030838-1	sample3	Region 1	8	5
cellid_000030840-1	sample3	Region 1	1	0
cellid_000030843-1	sample3	Region 1	4	5
cellid_000030844-1	sample3	Region 1	1	0
cellid_000030847-1	sample3	Region 1	1	0
cellid_000030857-1	sample3	Region 1	1	0
cellid_000030858-1	sample3	Region 1	1	0
cellid_000030859-1	sample3	Region 1	1	0
cellid_000030864-1	sample3	Region 1	4	2
cellid_000030866-1	sample3	Region 1	1	0
cellid_000030871-1	sample3	Region 1	1	0
cellid_000030872-1	sample3	Region 1	1	0
cellid_000030873-1	sample3	Region 1	1	0
cellid_000030887-1	sample3	Region 1	1	0
cellid_000030891-1	sample3	Region 1	1	5
cellid_000030892-1	sample3	Region 1	1	0
cellid_000030893-1	sample3	Region 1	4	2
cellid_000030895-1	sample3	Region 1	6	6
cellid_000030896-1	sample3	Region 1	1	0
cellid_000030902-1	sample3	Region 1	1	0
cellid_000030903-1	sample3	Region 1	1	0
cellid_000030906-1	sample3	Region 1	1	0
cellid_000030907-1	sample3	Region 1	1	0
cellid_000030909-1	sample3	Region 1	1	0
cellid_000030912-1	sample3	Region 1	1	0
cellid_000030924-1	sample3	Region 1	1	0
cellid_000030928-1	sample3	Region 1	4	2
cellid_000030931-1	sample3	Region 1	1	0
cellid_000030940-1	sample3	Region 1	1	0
cellid_000030942-1	sample3	Region 1	1	0
cellid_000030944-1	sample3	Region 1	1	0
cellid_000030946-1	sample3	Region 1	1	0
cellid_000030961-1	sample3	Region 1	1	0
cellid_000030975-1	sample3	Region 1	1	0
cellid_000030979-1	sample3	Region 1	1	10
cellid_000030986-1	sample3	Region 1	1	0
cellid_000031000-1	sample3	Region 2	2	9
cellid_000031003-1	sample3	Region 2	2	7
cellid_000031010-1	sample3	Region 2	2	9
cellid_000031016-1	sample3	Region 2	2	9
cellid_000031018-1	sample3	Region 2	0	5
cellid_000031019-1	sample3	Region 2	0	1
cellid_000031021-1	sample3	Region 2	2	9
cellid_000031024-1	sample3	Region 2	0	5
cellid_000031026-1	sample3	Region 2	0	5
cellid_000031027-1	sample3	Region 2	2	7
cellid_000031033-1	sample3	Region 2	6	6
cellid_000031034-1	sample3	Region 2	8	5
cellid_000031043-1	sample3	Region 2	2	9
cellid_000031044-1	sample3	Region 2	6	6
cellid_000031049-1	sample3	Region 2	0	5
cellid_000031057-1	sample3	Region 2	2	9
cellid_000031058-1	sample3	Region 2	8	5
cellid_000031061-1	sample3	Region 2	2	9
cellid_000031065-1	sample3	Region 2	0	1
cellid_000031066-1	sample3	Region 2	0	1
cellid_000031067-1	sample3	Region 2	0	1
cellid_000031070-1	sample3	Region 2	2	9
cellid_000031078-1	sample3	Region 2	0	1
cellid_000031080-1	sample3	Region 2	2	9
cellid_000031081-1	sample3	Region 2	2	9
cellid_000031085-1	sample3	Region 2	0	1
cellid_000031088-1	sample3	Region 2	2	9
cellid_000031089-1	sample3	Region 2	2	9
cellid_000031090-1	sample3	Region 2	6	6
cellid_000031092-1	sample3	Region 2	2	9
cellid_000031095-1	sample3	Region 2	0	5
cellid_000031096-1	sample3	Region 2	2	9
cellid_000031101-1	sample3	Region 2	0	1
cellid_000031103-1	sample3	Region 2	2	9
cellid_000031111-1	sample3	Region 2	6	6
cellid_000031112-1	sample3	Region 2	2	9
cellid_000031114-1	sample3	Region 2	2	9
cellid_000031116-1	sample3	Region 2	8	5
cellid_000031117-1	sample3	Region 2	2	9
cellid_000031118-1	sample3	Region 2	2	9
cellid_000031119-1	sample3	Region 2	2	9
cellid_000031125-1	sample3	Region 2	2	9
cellid_000031126-1	sample3	Region 2	0	5
cellid_000031132-1	sample3	Region 2	2	9
cellid_000031136-1	sample3	Region 2	0	1
cellid_000031137-1	sample3	Region 2	8	5
cellid_000031141-1	sample3	Region 2	2	9
cellid_000031143-1	sample3	Region 2	0	1
cellid_000031145-1	sample3	Region 2	2	9
cellid_000031146-1	sample3	Region 2	0	1
cellid_000031148-1	sample3	Region 2	2	9
cellid_000031149-1	sample3	Region 2	2	9
cellid_000031152-1	sample3	Region 2	2	9
cellid_000031155-1	sample3	Region 2	0	5
cellid_000031156-1	sample3	Region 2	0	5
cellid_000031164-1	sample3	Region 2	2	9
cellid_000031170-1	sample3	Region 2	2	9
cellid_000031171-1	sample3	Region 2	0	1
cellid_000031173-1	sample3	Region 2	8	5
cellid_000031180-1	sample3	Region 2	2	9
cellid_000031187-1	sample3	Region 2	2	9
cellid_000031193-1	sample3	Region 2	0	5
cellid_000031196-1	sample3	Region 2	2	9
cellid_000031199-1	sample3	Region 2	0	5
cellid_000031204-1	sample3	Region 2	0	5
cellid_000031205-1	sample3	Region 2	2	9
cellid_000031207-1	sample3	Region 2	2	9
cellid_000031209-1	sample3	Region 2	2	9
cellid_000031212-1	sample3	Region 2	2	9
cellid_000031214-1	sample3	Region 2	2	9
cellid_000031216-1	sample3	Region 2	2	9
cellid_000031217-1	sample3	Region 2	0	1
cellid_000031221-1	sample3	Region 2	2	9
cellid_000031228-1	sample3	Region 2	2	9
cellid_000031229-1	sample3	Region 2	2	9
cellid_000031240-1	sample3	Region 2	2	9
cellid_000031241-1	sample3	Region 2	2	9
cellid_000031242-1	sample3	Region 2	9	10
cellid_000031244-1	sample3	Region 2	9	10
cellid_000031245-1	sample3	Region 2	2	9
cellid_000031247-1	sample3	Region 2	0	5
cellid_000031248-1	sample3	Region 2	9	10
cellid_000031249-1	sample3	Region 2	0	1
cellid_000031253-1	sample3	Region 2	2	9
cellid_000031267-1	sample3	Region 2	2	9
cellid_000031268-1	sample3	Region 2	0	1
cellid_000031269-1	sample3	Region 2	0	5
cellid_000031273-1	sample3	Region 2	2	9
cellid_000031274-1	sample3	Region 2	2	9
cellid_000031281-1	sample3	Region 2	2	9
cellid_000031287-1	sample3	Region 2	0	1
cellid_000031292-1	sample3	Region 2	0	5
cellid_000031294-1	sample3	Region 2	2	9
cellid_000031297-1	sample3	Region 2	2	9
cellid_000031298-1	sample3	Region 2	0	5
cellid_000031300-1	sample3	Region 2	2	9
cellid_000031308-1	sample3	Region 2	2	9
cellid_000031310-1	sample3	Region 2	2	9
cellid_000031321-1	sample3	Region 2	2	9
cellid_000031323-1	sample3	Region 2	2	9
cellid_000031331-1	sample3	Region 2	2	9
cellid_000031332-1	sample3	Region 2	2	9
cellid_000031333-1	sample3	Region 2	2	9
cellid_000031337-1	sample3	Region 2	2	7
cellid_000031341-1	sample3	Region 2	2	9
cellid_000031349-1	sample3	Region 2	2	9
cellid_000031350-1	sample3	Region 2	2	9
cellid_000031353-1	sample3	Region 2	2	9
cellid_000031354-1	sample3	Region 2	2	9
cellid_000031364-1	sample3	Region 2	2	9
cellid_000031365-1	sample3	Region 2	8	5
cellid_000031369-1	sample3	Region 2	0	5
cellid_000031370-1	sample3	Region 2	2	9
cellid_000031371-1	sample3	Region 2	2	9
cellid_000031376-1	sample3	Region 2	8	5
cellid_000031377-1	sample3	Region 2	2	9
cellid_000031386-1	sample3	Region 2	2	9
cellid_000031387-1	sample3	Region 2	2	9
cellid_000031395-1	sample3	Region 2	2	9
cellid_000031398-1	sample3	Region 2	2	9
cellid_000031402-1	sample3	Region 2	2	9
cellid_000031409-1	sample3	Region 2	2	9
cellid_000031410-1	sample3	Region 2	2	9
cellid_000031422-1	sample3	Region 2	2	9
cellid_000031423-1	sample3	Region 2	2	9
cellid_000031424-1	sample3	Region 2	0	1
cellid_000031425-1	sample3	Region 2	2	9
cellid_000031427-1	sample3	Region 2	2	9
cellid_000031431-1	sample3	Region 2	2	9
cellid_000031434-1	sample3	Region 2	9	10
cellid_000031437-1	sample3	Region 2	2	9
cellid_000031450-1	sample3	Region 2	2	7
cellid_000031460-1	sample3	Region 2	2	9
cellid_000031461-1	sample3	Region 2	2	9
cellid_000031464-1	sample3	Region 2	2	7
cellid_000031465-1	sample3	Region 2	2	9
cellid_000031466-1	sample3	Region 2	2	9
cellid_000031467-1	sample3	Region 2	2	9
cellid_000031469-1	sample3	Region 2	2	9
cellid_000031473-1	sample3	Region 2	2	9
cellid_000031480-1	sample3	Region 2	2	9
cellid_000031486-1	sample3	Region 2	2	9
cellid_000031492-1	sample3	Region 2	2	9
cellid_000031497-1	sample3	Region 2	9	10
cellid_000031498-1	sample3	Region 2	2	9
cellid_000031502-1	sample3	Region 2	2	9
cellid_000031503-1	sample3	Region 2	2	9
cellid_000031505-1	sample3	Region 2	2	9
cellid_000031508-1	sample3	Region 2	2	9
cellid_000031513-1	sample3	Region 2	2	9
cellid_000031517-1	sample3	Region 2	2	9
cellid_000031519-1	sample3	Region 2	2	7
cellid_000031523-1	sample3	Region 2	2	9
cellid_000031532-1	sample3	Region 2	2	7
cellid_000031534-1	sample3	Region 2	2	9
cellid_000031535-1	sample3	Region 2	2	9
cellid_000031537-1	sample3	Region 2	2	9
cellid_000031541-1	sample3	Region 2	2	9
cellid_000031555-1	sample3	Region 2	2	9
cellid_000031557-1	sample3	Region 2	2	9
cellid_000031561-1	sample3	Region 2	2	9
cellid_000031567-1	sample3	Region 2	9	10
cellid_000031568-1	sample3	Region 2	2	9
cellid_000031570-1	sample3	Region 2	9	10
cellid_000031574-1	sample3	Region 2	2	9
cellid_000031580-1	sample3	Region 2	2	9
cellid_000031582-1	sample3	Region 2	2	7
cellid_000031583-1	sample3	Region 2	2	9
cellid_000031584-1	sample3	Region 2	2	9
cellid_000031587-1	sample3	Region 2	2	9
cellid_000031589-1	sample3	Region 2	2	9
cellid_000031590-1	sample3	Region 2	2	9
cellid_000031592-1	sample3	Region 2	2	9
cellid_000031595-1	sample3	Region 2	2	9
cellid_000031596-1	sample3	Region 2	2	9
cellid_000031599-1	sample3	Region 2	2	9
cellid_000031605-1	sample3	Region 2	2	9
cellid_000031608-1	sample3	Region 2	2	9
cellid_000031609-1	sample3	Region 2	2	9
cellid_000031613-1	sample3	Region 2	0	5
cellid_000031618-1	sample3	Region 2	0	1
cellid_000031623-1	sample3	Region 2	2	9
cellid_000031627-1	sample3	Region 2	2	9
cellid_000031628-1	sample3	Region 2	0	1
cellid_000031629-1	sample3	Region 2	2	9
cellid_000031630-1	sample3	Region 2	2	9
cellid_000031640-1	sample3	Region 2	2	9
cellid_000031642-1	sample3	Region 2	2	9
cellid_000031643-1	sample3	Region 2	0	5
cellid_000031644-1	sample3	Region 2	2	9
cellid_000031645-1	sample3	Region 2	2	9
cellid_000031647-1	sample3	Region 2	2	9
cellid_000031650-1	sample3	Region 2	2	9
cellid_000031658-1	sample3	Region 2	2	9
cellid_000031662-1	sample3	Region 2	2	9
cellid_000031670-1	sample3	Region 2	2	9
cellid_000031679-1	sample3	Region 2	9	10
cellid_000031680-1	sample3	Region 2	6	6
cellid_000031681-1	sample3	Region 2	2	7
cellid_000031683-1	sample3	Region 2	6	6
cellid_000031687-1	sample3	Region 2	6	6
cellid_000031692-1	sample3	Region 2	0	1
cellid_000031697-1	sample3	Region 2	0	1
cellid_000031706-1	sample3	Region 2	0	5
cellid_000031709-1	sample3	Region 2	0	1
cellid_000031711-1	sample3	Region 2	0	1
cellid_000031715-1	sample3	Region 2	9	10
cellid_000031718-1	sample3	Region 2	6	6
cellid_000031722-1	sample3	Region 2	0	1
cellid_000031724-1	sample3	Region 2	2	7
cellid_000031726-1	sample3	Region 2	9	10
cellid_000031729-1	sample3	Region 2	0	1
cellid_000031730-1	sample3	Region 2	6	6
cellid_000031736-1	sample3	Region 2	0	1
cellid_000031737-1	sample3	Region 2	2	7
cellid_000031741-1	sample3	Region 2	3	3
cellid_000031760-1	sample3	Region 2	5	4
cellid_000031763-1	sample3	Region 2	0	1
cellid_000031766-1	sample3	Region 2	2	7
cellid_000031768-1	sample3	Region 2	0	1
cellid_000031770-1	sample3	Region 2	6	6
cellid_000031771-1	sample3	Region 2	9	10
cellid_000031772-1	sample3	Region 2	0	1
cellid_000031781-1	sample3	Region 2	0	1
cellid_000031784-1	sample3	Region 2	6	6
cellid_000031785-1	sample3	Region 2	0	1
cellid_000031786-1	sample3	Region 2	6	6
cellid_000031792-1	sample3	Region 2	6	6
cellid_000031793-1	sample3	Region 2	6	6
cellid_000031795-1	sample3	Region 2	0	1
cellid_000031797-1	sample3	Region 2	0	1
cellid_000031800-1	sample3	Region 2	2	7
cellid_000031805-1	sample3	Region 2	6	6
cellid_000031810-1	sample3	Region 2	0	1
cellid_000031814-1	sample3	Region 2	0	1
cellid_000031820-1	sample3	Region 2	2	7
cellid_000031823-1	sample3	Region 2	6	6
cellid_000031828-1	sample3	Region 2	6	6
cellid_000031830-1	sample3	Region 2	0	1
cellid_000031832-1	sample3	Region 2	0	1
cellid_000031834-1	sample3	Region 2	0	1
cellid_000031835-1	sample3	Region 2	0	1
cellid_000031836-1	sample3	Region 2	0	1
cellid_000031845-1	sample3	Region 2	7	8
cellid_000031846-1	sample3	Region 2	0	1
cellid_000031851-1	sample3	Region 2	2	9
cellid_000031852-1	sample3	Region 2	0	1
cellid_000031853-1	sample3	Region 2	9	10
cellid_000031855-1	sample3	Region 2	2	7
cellid_000031856-1	sample3	Region 2	0	1
cellid_000031865-1	sample3	Region 2	0	1
cellid_000031876-1	sample3	Region 2	0	5
cellid_000031878-1	sample3	Region 2	0	1
cellid_000031881-1	sample3	Region 2	6	6
cellid_000031886-1	sample3	Region 2	2	9
cellid_000031888-1	sample3	Region 2	9	10
cellid_000031889-1	sample3	Region 2	0	1
cellid_000031894-1	sample3	Region 2	2	9
cellid_000031896-1	sample3	Region 2	2	7
cellid_000031898-1	sample3	Region 2	2	9
cellid_000031903-1	sample3	Region 2	6	6
cellid_000031909-1	sample3	Region 2	2	9
cellid_000031913-1	sample3	Region 2	0	1
cellid_000031918-1	sample3	Region 2	2	7
cellid_000031921-1	sample3	Region 2	9	10
cellid_000031931-1	sample3	Region 2	1	0
cellid_000031935-1	sample3	Region 2	0	1
cellid_000031939-1	sample3	Region 2	2	7
cellid_000031945-1	sample3	Region 2	0	5
cellid_000031946-1	sample3	Region 2	2	7
cellid_000031954-1	sample3	Region 2	9	10
cellid_000031955-1	sample3	Region 2	2	7
cellid_000031957-1	sample3	Region 2	6	6
cellid_000031958-1	sample3	Region 2	2	7
cellid_000031962-1	sample3	Region 2	2	4
cellid_000031972-1	sample3	Region 2	5	4
cellid_000031973-1	sample3	Region 2	0	1
cellid_000031974-1	sample3	Region 2	2	7
cellid_000031975-1	sample3	Region 2	9	10
cellid_000031979-1	sample3	Region 2	2	7
cellid_000031981-1	sample3	Region 2	2	7
cellid_000031982-1	sample3	Region 2	2	7
cellid_000031990-1	sample3	Region 2	2	7
cellid_000031997-1	sample3	Region 2	2	7
cellid_000032000-1	sample3	Region 2	0	1
cellid_000032001-1	sample3	Region 2	2	7
cellid_000032004-1	sample3	Region 2	5	4
cellid_000032005-1	sample3	Region 2	2	7
cellid_000032006-1	sample3	Region 2	2	7
cellid_000032007-1	sample3	Region 2	0	1
cellid_000032009-1	sample3	Region 2	5	4
cellid_000032010-1	sample3	Region 2	0	5
cellid_000032014-1	sample3	Region 2	2	7
cellid_000032015-1	sample3	Region 2	5	4
cellid_000032020-1	sample3	Region 2	5	4
cellid_000032022-1	sample3	Region 2	2	9
cellid_000032023-1	sample3	Region 2	0	1
cellid_000032025-1	sample3	Region 2	2	7
cellid_000032029-1	sample3	Region 2	2	7
cellid_000032034-1	sample3	Region 2	5	4
cellid_000032041-1	sample3	Region 2	2	7
cellid_000032042-1	sample3	Region 2	2	7
cellid_000032045-1	sample3	Region 2	2	7
cellid_000032046-1	sample3	Region 2	2	7
cellid_000032047-1	sample3	Region 2	2	9
cellid_000032054-1	sample3	Region 2	0	1
cellid_000032056-1	sample3	Region 2	0	1
cellid_000032060-1	sample3	Region 2	2	9
cellid_000032061-1	sample3	Region 2	2	7
cellid_000032062-1	sample3	Region 2	9	10
cellid_000032064-1	sample3	Region 2	2	7
cellid_000032065-1	sample3	Region 2	2	7
cellid_000032069-1	sample3	Region 2	2	7
cellid_000032072-1	sample3	Region 2	2	4
cellid_000032078-1	sample3	Region 2	2	7
cellid_000032083-1	sample3	Region 2	2	7
cellid_000032087-1	sample3	Region 2	2	7
cellid_000032089-1	sample3	Region 2	2	7
cellid_000032091-1	sample3	Region 2	2	7
cellid_000032093-1	sample3	Region 2	0	5
cellid_000032094-1	sample3	Region 2	2	7
cellid_000032098-1	sample3	Region 2	0	1
cellid_000032099-1	sample3	Region 2	2	7
cellid_000032100-1	sample3	Region 2	2	7
cellid_000032102-1	sample3	Region 2	2	7
cellid_000032106-1	sample3	Region 2	9	10
cellid_000032111-1	sample3	Region 2	0	1
cellid_000032113-1	sample3	Region 2	2	7
cellid_000032120-1	sample3	Region 2	0	1
cellid_000032123-1	sample3	Region 2	3	9
cellid_000032127-1	sample3	Region 2	2	7
cellid_000032129-1	sample3	Region 2	2	7
cellid_000032132-1	sample3	Region 2	9	10
cellid_000032133-1	sample3	Region 2	2	7
cellid_000032138-1	sample3	Region 2	2	7
cellid_000032143-1	sample3	Region 2	1	0
cellid_000032145-1	sample3	Region 2	9	10
cellid_000032151-1	sample3	Region 2	8	5
cellid_000032152-1	sample3	Region 2	2	7
cellid_000032162-1	sample3	Region 2	2	7
cellid_000032163-1	sample3	Region 2	0	1
cellid_000032165-1	sample3	Region 2	5	4
cellid_000032166-1	sample3	Region 2	9	10
cellid_000032167-1	sample3	Region 2	2	7
cellid_000032168-1	sample3	Region 2	2	7
cellid_000032169-1	sample3	Region 2	1	0
cellid_000032170-1	sample3	Region 2	2	4
cellid_000032173-1	sample3	Region 2	8	5
cellid_000032175-1	sample3	Region 2	2	7
cellid_000032177-1	sample3	Region 2	2	7
cellid_000032178-1	sample3	Region 2	2	7
cellid_000032182-1	sample3	Region 2	2	1
cellid_000032183-1	sample3	Region 2	6	6
cellid_000032186-1	sample3	Region 2	5	4
cellid_000032191-1	sample3	Region 2	2	7
cellid_000032204-1	sample3	Region 2	2	7
cellid_000032213-1	sample3	Region 2	5	4
cellid_000032218-1	sample3	Region 2	6	6
cellid_000032219-1	sample3	Region 2	2	7
cellid_000032220-1	sample3	Region 2	1	0
cellid_000032221-1	sample3	Region 2	2	7
cellid_000032226-1	sample3	Region 2	2	9
cellid_000032230-1	sample3	Region 2	2	7
cellid_000032235-1	sample3	Region 2	2	9
cellid_000032237-1	sample3	Region 2	2	9
cellid_000032239-1	sample3	Region 2	2	1
cellid_000032244-1	sample3	Region 2	9	10
cellid_000032245-1	sample3	Region 2	2	7
cellid_000032249-1	sample3	Region 2	2	7
cellid_000032250-1	sample3	Region 2	0	1
cellid_000032251-1	sample3	Region 2	0	1
cellid_000032255-1	sample3	Region 2	2	7
cellid_000032261-1	sample3	Region 2	5	4
cellid_000032264-1	sample3	Region 2	2	7
cellid_000032269-1	sample3	Region 2	2	7
cellid_000032275-1	sample3	Region 2	2	7
cellid_000032282-1	sample3	Region 2	2	7
cellid_000032286-1	sample3	Region 2	2	9
cellid_000032287-1	sample3	Region 2	2	7
cellid_000032289-1	sample3	Region 2	2	7
cellid_000032291-1	sample3	Region 2	5	4
cellid_000032293-1	sample3	Region 2	2	7
cellid_000032296-1	sample3	Region 2	7	8
cellid_000032298-1	sample3	Region 2	2	7
cellid_000032302-1	sample3	Region 2	0	5
cellid_000032304-1	sample3	Region 2	2	7
cellid_000032307-1	sample3	Region 2	2	7
cellid_000032311-1	sample3	Region 2	2	7
cellid_000032312-1	sample3	Region 2	8	1
cellid_000032317-1	sample3	Region 2	2	7
cellid_000032324-1	sample3	Region 2	2	7
cellid_000032327-1	sample3	Region 2	2	7
cellid_000032331-1	sample3	Region 2	2	7
cellid_000032333-1	sample3	Region 2	5	4
cellid_000032335-1	sample3	Region 2	2	7
cellid_000032339-1	sample3	Region 2	0	1
cellid_000032342-1	sample3	Region 2	2	9
cellid_000032345-1	sample3	Region 2	2	7
cellid_000032349-1	sample3	Region 2	9	10
cellid_000032350-1	sample3	Region 2	2	7
cellid_000032357-1	sample3	Region 2	2	9
cellid_000032358-1	sample3	Region 2	2	7
cellid_000032359-1	sample3	Region 2	0	1
cellid_000032360-1	sample3	Region 2	5	4
cellid_000032361-1	sample3	Region 2	0	5
cellid_000032364-1	sample3	Region 2	2	7
cellid_000032366-1	sample3	Region 2	2	9
cellid_000032367-1	sample3	Region 2	2	9
cellid_000032370-1	sample3	Region 2	2	9
cellid_000032374-1	sample3	Region 2	2	7
cellid_000032382-1	sample3	Region 2	2	7
cellid_000032385-1	sample3	Region 2	2	7
cellid_000032391-1	sample3	Region 2	6	6
cellid_000032394-1	sample3	Region 2	2	7
cellid_000032397-1	sample3	Region 2	2	7
cellid_000032400-1	sample3	Region 2	2	7
cellid_000032408-1	sample3	Region 2	9	10
cellid_000032413-1	sample3	Region 2	9	10
cellid_000032414-1	sample3	Region 2	2	7
cellid_000032416-1	sample3	Region 2	5	4
cellid_000032421-1	sample3	Region 2	2	7
cellid_000032422-1	sample3	Region 2	2	7
cellid_000032425-1	sample3	Region 2	0	1
cellid_000032426-1	sample3	Region 2	2	7
cellid_000032430-1	sample3	Region 2	2	7
cellid_000032437-1	sample3	Region 2	0	1
cellid_000032444-1	sample3	Region 2	2	9
cellid_000032452-1	sample3	Region 2	0	1
cellid_000032457-1	sample3	Region 2	0	1
cellid_000032458-1	sample3	Region 2	5	4
cellid_000032461-1	sample3	Region 2	2	9
cellid_000032463-1	sample3	Region 2	6	6
cellid_000032464-1	sample3	Region 2	2	7
cellid_000032466-1	sample3	Region 2	2	7
cellid_000032469-1	sample3	Region 2	2	7
cellid_000032472-1	sample3	Region 2	2	7
cellid_000032477-1	sample3	Region 2	2	7
cellid_000032478-1	sample3	Region 2	7	8
cellid_000032480-1	sample3	Region 2	2	9
cellid_000032481-1	sample3	Region 2	5	4
cellid_000032482-1	sample3	Region 2	2	7
cellid_000032488-1	sample3	Region 2	0	5
cellid_000032491-1	sample3	Region 2	2	7
cellid_000032492-1	sample3	Region 2	0	1
cellid_000032497-1	sample3	Region 2	2	7
cellid_000032503-1	sample3	Region 2	2	7
cellid_000032504-1	sample3	Region 2	2	7
cellid_000032510-1	sample3	Region 2	2	7
cellid_000032513-1	sample3	Region 2	5	4
cellid_000032515-1	sample3	Region 2	2	7
cellid_000032516-1	sample3	Region 2	0	1
cellid_000032517-1	sample3	Region 2	2	7
cellid_000032520-1	sample3	Region 2	0	1
cellid_000032523-1	sample3	Region 2	5	4
cellid_000032527-1	sample3	Region 2	7	8
cellid_000032529-1	sample3	Region 2	7	8
cellid_000032531-1	sample3	Region 2	1	8
cellid_000032532-1	sample3	Region 2	0	1
cellid_000032533-1	sample3	Region 2	7	8
cellid_000032534-1	sample3	Region 2	1	0
cellid_000032539-1	sample3	Region 2	2	7
cellid_000032542-1	sample3	Region 2	7	8
cellid_000032544-1	sample3	Region 2	0	1
cellid_000032546-1	sample3	Region 2	9	10
cellid_000032552-1	sample3	Region 2	7	8
cellid_000032556-1	sample3	Region 2	6	6
cellid_000032559-1	sample3	Region 2	2	7
cellid_000032562-1	sample3	Region 2	7	8
cellid_000032566-1	sample3	Region 2	0	1
cellid_000032570-1	sample3	Region 2	7	8
cellid_000032571-1	sample3	Region 2	6	6
cellid_000032585-1	sample3	Unlabeled	7	8
cellid_000032591-1	sample3	Region 2	6	6
cellid_000032594-1	sample3	Region 2	7	8
cellid_000032597-1	sample3	Region 2	8	5
cellid_000032600-1	sample3	Region 2	7	8
cellid_000032606-1	sample3	Region 2	0	1
cellid_000032607-1	sample3	Region 2	7	8
cellid_000032608-1	sample3	Region 2	2	9
