# Generated: 2026-07-20T17:40:55.309515
# Sample: sample3
# Scanpy: 1.11.5
# Random seed: 0
# n_cells: 18476
	sample	region_annotation	leiden_0_6	leiden_0_8
89043	sample3	Region 3	5	7
89048	sample3	Region 3	0	2
89052	sample3	Region 3	5	7
89054	sample3	Region 3	5	7
89057	sample3	Region 3	5	7
89088	sample3	Region 3	4	11
89101	sample3	Region 3	4	5
89116	sample3	Region 3	4	5
89130	sample3	Region 3	4	5
89149	sample3	Region 3	4	5
89179	sample3	Region 3	5	7
89200	sample3	Region 3	3	4
89220	sample3	Region 3	0	2
89235	sample3	Region 3	4	5
89238	sample3	Region 3	5	7
89240	sample3	Region 3	1	3
89247	sample3	Region 3	7	10
89258	sample3	Region 3	7	10
89265	sample3	Region 3	5	7
89267	sample3	Region 3	5	7
89276	sample3	Region 3	1	1
89278	sample3	Region 3	0	0
89286	sample3	Region 3	5	7
89309	sample3	Region 3	4	11
89315	sample3	Region 3	4	5
89326	sample3	Region 3	5	7
89329	sample3	Region 3	1	1
89332	sample3	Region 3	3	4
89349	sample3	Region 3	5	7
89360	sample3	Region 3	5	4
89362	sample3	Region 3	5	7
89363	sample3	Region 3	5	7
89364	sample3	Region 3	4	11
89367	sample3	Region 3	5	7
89388	sample3	Region 3	4	11
89395	sample3	Region 3	7	10
89396	sample3	Region 3	7	10
89403	sample3	Region 3	4	11
89435	sample3	Region 3	3	4
89438	sample3	Region 3	4	5
89447	sample3	Region 3	3	4
89459	sample3	Region 3	5	4
89468	sample3	Region 3	5	7
89506	sample3	Region 3	3	4
89511	sample3	Region 3	4	5
89526	sample3	Region 3	2	6
89550	sample3	Region 3	7	10
89631	sample3	Region 3	5	7
89632	sample3	Region 3	2	6
89636	sample3	Region 3	3	4
89642	sample3	Region 3	5	7
89663	sample3	Region 3	4	5
89688	sample3	Region 3	5	7
89721	sample3	Region 3	4	5
89722	sample3	Region 3	4	5
89728	sample3	Region 3	3	4
89733	sample3	Region 3	2	6
89734	sample3	Region 3	1	1
89737	sample3	Region 3	1	1
89739	sample3	Region 3	3	4
89741	sample3	Region 3	5	7
89743	sample3	Region 3	5	7
89744	sample3	Region 3	4	5
89754	sample3	Region 3	5	7
89755	sample3	Region 3	5	7
89757	sample3	Region 3	5	7
89761	sample3	Region 3	5	7
89766	sample3	Region 3	5	7
89767	sample3	Region 3	5	7
89769	sample3	Region 3	5	7
89773	sample3	Region 3	5	7
89778	sample3	Region 3	2	3
89792	sample3	Region 3	5	7
89796	sample3	Region 3	5	7
89798	sample3	Region 3	5	7
89800	sample3	Region 3	5	7
89808	sample3	Region 3	5	7
89816	sample3	Region 3	5	7
89821	sample3	Region 3	1	1
89822	sample3	Region 3	5	7
89824	sample3	Region 3	5	7
89836	sample3	Region 3	1	1
89843	sample3	Region 3	5	7
89846	sample3	Region 3	5	7
89848	sample3	Region 3	5	7
89856	sample3	Region 3	5	7
89859	sample3	Region 3	5	7
89867	sample3	Region 3	5	7
89872	sample3	Region 3	5	7
89873	sample3	Region 3	5	7
89874	sample3	Region 3	5	7
89909	sample3	Region 3	7	10
89910	sample3	Region 3	5	7
89919	sample3	Region 3	5	7
89921	sample3	Region 3	1	1
89925	sample3	Region 3	5	7
89928	sample3	Region 3	5	7
89933	sample3	Region 3	3	4
89937	sample3	Region 3	5	7
89941	sample3	Region 3	5	7
89944	sample3	Region 3	5	7
89962	sample3	Region 3	3	4
89966	sample3	Region 3	4	5
89971	sample3	Region 3	5	7
89984	sample3	Region 3	3	4
90020	sample3	Region 3	1	1
90044	sample3	Region 3	3	4
90050	sample3	Region 3	3	4
90075	sample3	Region 3	4	5
90086	sample3	Region 3	3	4
90087	sample3	Region 3	4	5
90131	sample3	Region 3	3	4
90188	sample3	Region 3	3	4
90194	sample3	Region 3	4	5
90199	sample3	Region 3	5	6
90201	sample3	Region 3	1	6
90207	sample3	Region 3	0	6
90208	sample3	Region 3	0	6
90210	sample3	Region 3	0	6
90229	sample3	Region 3	7	10
90231	sample3	Region 3	2	3
90237	sample3	Region 3	0	6
90261	sample3	Region 3	2	6
90278	sample3	Region 3	2	3
90322	sample3	Region 3	0	0
90324	sample3	Region 3	0	2
90328	sample3	Region 3	3	4
90332	sample3	Region 3	0	0
90334	sample3	Region 3	2	6
90351	sample3	Region 3	3	4
90359	sample3	Region 3	2	6
90362	sample3	Region 3	0	6
90369	sample3	Region 3	3	4
90370	sample3	Region 3	0	6
90391	sample3	Region 3	1	1
90392	sample3	Region 3	5	6
90394	sample3	Region 3	0	0
90403	sample3	Region 3	3	4
90412	sample3	Region 3	3	4
90419	sample3	Region 3	5	6
90427	sample3	Region 3	3	4
90428	sample3	Region 3	3	4
90445	sample3	Region 3	2	6
90463	sample3	Region 3	0	0
90464	sample3	Region 3	4	5
90473	sample3	Region 3	3	4
90481	sample3	Region 3	0	0
90484	sample3	Region 3	4	5
90489	sample3	Region 3	5	7
90490	sample3	Region 3	5	7
90496	sample3	Region 3	3	4
90503	sample3	Region 3	3	4
90509	sample3	Region 3	2	6
90525	sample3	Region 3	4	5
90552	sample3	Region 3	7	10
90557	sample3	Region 3	7	10
90578	sample3	Region 3	3	4
90603	sample3	Region 3	4	11
90626	sample3	Region 3	4	11
90638	sample3	Region 3	3	4
90645	sample3	Region 3	4	5
90656	sample3	Region 3	3	4
90681	sample3	Region 3	4	5
90700	sample3	Region 3	4	5
90716	sample3	Region 3	2	3
90718	sample3	Region 3	3	4
90723	sample3	Region 3	2	3
90729	sample3	Region 3	1	3
90738	sample3	Region 3	2	3
90740	sample3	Region 3	2	3
90747	sample3	Region 3	2	3
90748	sample3	Region 3	4	5
90751	sample3	Region 3	2	3
90754	sample3	Region 3	1	1
90757	sample3	Region 3	2	3
90759	sample3	Region 3	2	3
90763	sample3	Region 3	2	3
90768	sample3	Region 3	2	3
90783	sample3	Region 3	4	5
90786	sample3	Region 3	3	4
90795	sample3	Region 3	3	4
90799	sample3	Region 3	3	4
90800	sample3	Region 3	2	3
90804	sample3	Region 3	3	4
90819	sample3	Region 3	2	3
90830	sample3	Region 3	2	3
90839	sample3	Region 3	2	3
90842	sample3	Region 3	2	3
90843	sample3	Region 3	2	3
90844	sample3	Region 3	2	3
90850	sample3	Region 3	3	4
90851	sample3	Region 3	2	3
90853	sample3	Region 3	4	5
90856	sample3	Region 3	2	3
90859	sample3	Region 3	2	3
90861	sample3	Region 3	2	3
90867	sample3	Region 3	2	3
90875	sample3	Region 3	0	0
90879	sample3	Region 3	2	3
90882	sample3	Region 3	1	3
90885	sample3	Region 3	2	3
90887	sample3	Region 3	3	4
90894	sample3	Region 3	3	4
90901	sample3	Region 3	3	4
90904	sample3	Region 3	3	4
90906	sample3	Region 3	3	4
90917	sample3	Region 3	2	3
90928	sample3	Region 3	3	4
90932	sample3	Region 3	4	11
90945	sample3	Region 3	3	4
90956	sample3	Region 3	3	4
90963	sample3	Region 3	4	5
90966	sample3	Region 3	2	3
90968	sample3	Region 3	2	3
90973	sample3	Region 3	3	4
90976	sample3	Region 3	0	0
90982	sample3	Region 3	2	3
90987	sample3	Region 3	7	10
90995	sample3	Region 3	2	3
90997	sample3	Region 3	2	3
90998	sample3	Region 3	2	3
91000	sample3	Region 3	2	3
91001	sample3	Region 3	2	3
91004	sample3	Region 3	2	3
91005	sample3	Region 3	3	4
91008	sample3	Region 3	2	3
91009	sample3	Region 3	2	3
91011	sample3	Region 3	2	3
91012	sample3	Region 3	2	3
91015	sample3	Region 3	2	3
91026	sample3	Region 3	2	3
91029	sample3	Region 3	2	3
91032	sample3	Region 3	2	3
91033	sample3	Region 3	2	0
91034	sample3	Region 3	2	3
91044	sample3	Region 3	4	5
91045	sample3	Region 3	2	3
91049	sample3	Region 3	3	4
91054	sample3	Region 3	2	3
91059	sample3	Region 3	2	3
91065	sample3	Region 3	2	3
91072	sample3	Region 3	2	3
91084	sample3	Region 3	2	3
91085	sample3	Region 3	2	3
91089	sample3	Region 3	2	3
91092	sample3	Region 3	2	3
91094	sample3	Region 3	2	3
91100	sample3	Region 3	2	3
91102	sample3	Region 3	2	3
91105	sample3	Region 3	2	3
91107	sample3	Region 3	2	3
91108	sample3	Region 3	2	3
91117	sample3	Region 3	2	3
91124	sample3	Region 3	2	3
91126	sample3	Region 3	2	3
91127	sample3	Region 3	2	3
91128	sample3	Region 3	1	1
91130	sample3	Region 3	2	3
91140	sample3	Region 3	2	3
91142	sample3	Region 3	2	3
91144	sample3	Region 3	2	3
91146	sample3	Region 3	2	3
91149	sample3	Region 3	2	3
91151	sample3	Region 3	2	3
91152	sample3	Region 3	2	3
91154	sample3	Region 3	2	3
91156	sample3	Region 3	2	3
91158	sample3	Region 3	3	4
91159	sample3	Region 3	2	3
91165	sample3	Region 3	2	3
91167	sample3	Region 3	2	3
91170	sample3	Region 3	2	3
91171	sample3	Region 3	2	3
91178	sample3	Region 3	2	3
91179	sample3	Region 3	2	3
91180	sample3	Region 3	2	3
91181	sample3	Region 3	2	3
91188	sample3	Region 3	2	3
91191	sample3	Region 3	2	3
91193	sample3	Region 3	2	3
91195	sample3	Region 3	2	3
91198	sample3	Region 3	2	3
91199	sample3	Region 3	4	5
91205	sample3	Region 3	2	3
91206	sample3	Region 3	2	3
91211	sample3	Region 3	0	0
91214	sample3	Region 3	2	3
91217	sample3	Region 3	2	3
91218	sample3	Region 3	5	9
91230	sample3	Region 3	0	0
91236	sample3	Region 3	2	3
91243	sample3	Region 3	3	4
91249	sample3	Region 3	2	3
91250	sample3	Region 3	4	5
91258	sample3	Region 3	2	3
91262	sample3	Region 3	1	1
91268	sample3	Region 3	2	3
91270	sample3	Region 3	2	3
91279	sample3	Region 3	1	1
91304	sample3	Region 3	2	3
91305	sample3	Region 3	2	3
91306	sample3	Region 3	2	3
91309	sample3	Region 3	2	3
91312	sample3	Region 3	2	3
91316	sample3	Region 3	2	3
91317	sample3	Region 3	3	4
91323	sample3	Region 3	2	3
91324	sample3	Region 3	0	0
91326	sample3	Region 3	1	1
91327	sample3	Region 3	2	3
91330	sample3	Region 3	1	3
91335	sample3	Region 3	2	3
91344	sample3	Region 3	2	3
91359	sample3	Region 3	3	4
91361	sample3	Region 3	3	4
91372	sample3	Region 3	2	3
91377	sample3	Region 3	2	2
91382	sample3	Region 3	2	3
91383	sample3	Region 3	2	3
91384	sample3	Region 3	2	3
91386	sample3	Region 3	3	4
91392	sample3	Region 3	2	3
91393	sample3	Region 3	0	9
91396	sample3	Region 3	2	3
91398	sample3	Region 3	2	3
91403	sample3	Region 3	2	3
91404	sample3	Region 3	2	3
91407	sample3	Region 3	2	3
91409	sample3	Region 3	0	2
91413	sample3	Region 3	2	3
91414	sample3	Region 3	2	3
91422	sample3	Region 3	2	3
91428	sample3	Region 3	2	3
91435	sample3	Region 3	2	3
91436	sample3	Region 3	2	3
91439	sample3	Region 3	2	3
91445	sample3	Region 3	5	9
91446	sample3	Region 3	1	1
91448	sample3	Region 3	2	3
91450	sample3	Region 3	0	0
91452	sample3	Region 3	2	3
91453	sample3	Region 3	2	3
91462	sample3	Region 3	2	3
91466	sample3	Region 3	3	4
91468	sample3	Region 3	2	3
91475	sample3	Region 3	2	3
91477	sample3	Region 3	2	3
91479	sample3	Region 3	3	4
91481	sample3	Region 3	2	3
91483	sample3	Region 3	2	3
91492	sample3	Region 3	1	3
91493	sample3	Region 3	2	3
91506	sample3	Region 3	2	3
91516	sample3	Region 3	2	3
91521	sample3	Region 3	2	3
91535	sample3	Region 3	2	3
91547	sample3	Region 3	4	5
91553	sample3	Region 3	2	3
91554	sample3	Region 3	2	3
91555	sample3	Region 3	3	4
91557	sample3	Region 3	4	5
91563	sample3	Region 3	4	5
91564	sample3	Region 3	2	3
91567	sample3	Region 3	2	3
91572	sample3	Region 3	2	3
91580	sample3	Region 3	2	3
91581	sample3	Region 3	2	3
91585	sample3	Region 3	2	3
91592	sample3	Region 3	2	3
91593	sample3	Region 3	2	3
91594	sample3	Region 3	3	4
91595	sample3	Region 3	4	5
91596	sample3	Region 3	3	4
91609	sample3	Region 3	2	3
91620	sample3	Region 3	2	3
91622	sample3	Region 3	2	3
91625	sample3	Region 3	2	3
91626	sample3	Region 3	2	3
91637	sample3	Region 3	2	3
91640	sample3	Region 3	2	3
91641	sample3	Region 3	2	3
91644	sample3	Region 3	1	1
91649	sample3	Region 3	2	3
91652	sample3	Region 3	2	3
91653	sample3	Region 3	4	5
91668	sample3	Region 3	4	5
91670	sample3	Region 3	1	3
91677	sample3	Region 3	2	3
91681	sample3	Region 3	2	3
91686	sample3	Region 3	3	4
91689	sample3	Region 3	2	3
91695	sample3	Region 3	2	3
91697	sample3	Region 3	2	3
91700	sample3	Region 3	2	3
91701	sample3	Region 3	2	3
91705	sample3	Region 3	2	3
91717	sample3	Region 3	4	5
91719	sample3	Region 3	2	3
91721	sample3	Region 3	2	3
91727	sample3	Region 3	2	3
91728	sample3	Region 3	2	2
91729	sample3	Region 3	1	1
91730	sample3	Region 3	2	3
91732	sample3	Region 3	4	5
91734	sample3	Region 3	2	3
91738	sample3	Region 3	4	5
91751	sample3	Region 3	2	3
91759	sample3	Region 3	2	3
91760	sample3	Region 3	3	4
91762	sample3	Region 3	2	3
91773	sample3	Region 3	2	3
91775	sample3	Region 3	2	3
91777	sample3	Region 3	4	5
91780	sample3	Region 3	2	3
91790	sample3	Region 3	2	3
91794	sample3	Region 3	2	3
91797	sample3	Region 3	2	3
91802	sample3	Region 3	2	3
91804	sample3	Region 3	2	3
91815	sample3	Region 3	2	3
91821	sample3	Region 3	3	4
91826	sample3	Region 3	4	5
91842	sample3	Region 3	2	3
91843	sample3	Region 3	2	3
91848	sample3	Region 3	2	3
91857	sample3	Region 3	2	3
91859	sample3	Region 3	2	3
91865	sample3	Region 3	2	3
91868	sample3	Region 3	2	3
91871	sample3	Region 3	2	3
91878	sample3	Region 3	3	4
91880	sample3	Region 3	2	3
91884	sample3	Region 3	3	4
91886	sample3	Region 3	2	3
91888	sample3	Region 3	2	3
91898	sample3	Region 3	2	3
91900	sample3	Region 3	2	3
91904	sample3	Region 3	2	3
91905	sample3	Region 3	2	3
91909	sample3	Region 3	2	3
91913	sample3	Region 3	2	3
91922	sample3	Region 3	4	5
91928	sample3	Region 3	2	3
91933	sample3	Region 3	2	3
91936	sample3	Region 3	2	3
91958	sample3	Region 3	3	4
91959	sample3	Region 3	0	2
91961	sample3	Region 3	1	3
91971	sample3	Region 3	0	0
91978	sample3	Region 3	1	1
91988	sample3	Region 3	2	3
91990	sample3	Region 3	2	2
92003	sample3	Region 3	2	3
92013	sample3	Region 3	2	3
92014	sample3	Region 3	2	3
92015	sample3	Region 3	2	3
92037	sample3	Region 3	2	3
92041	sample3	Region 3	2	3
92043	sample3	Region 3	2	3
92046	sample3	Region 3	2	3
92049	sample3	Region 3	0	2
92053	sample3	Region 3	2	3
92057	sample3	Region 3	2	3
92060	sample3	Region 3	2	3
92066	sample3	Region 3	3	4
92072	sample3	Region 3	2	3
92075	sample3	Region 3	1	1
92079	sample3	Region 3	1	1
92095	sample3	Region 3	4	5
92097	sample3	Region 3	2	3
92099	sample3	Region 3	2	3
92110	sample3	Region 3	3	4
92112	sample3	Region 3	1	3
92113	sample3	Region 3	2	3
92116	sample3	Region 3	3	4
92119	sample3	Region 3	2	3
92121	sample3	Region 3	4	11
92129	sample3	Region 3	2	3
92130	sample3	Region 3	2	3
92135	sample3	Region 3	2	3
92137	sample3	Region 3	2	3
92142	sample3	Region 3	2	6
92154	sample3	Region 3	2	6
92159	sample3	Region 3	2	3
92161	sample3	Region 3	2	3
92163	sample3	Region 3	2	3
92165	sample3	Region 3	3	4
92168	sample3	Region 3	2	3
92171	sample3	Region 3	0	2
92173	sample3	Region 3	2	3
92175	sample3	Region 3	2	3
92180	sample3	Region 3	2	3
92182	sample3	Region 3	2	3
92183	sample3	Region 3	2	3
92193	sample3	Region 3	0	2
92194	sample3	Region 3	4	5
92198	sample3	Region 3	2	3
92226	sample3	Region 3	2	3
92227	sample3	Region 3	2	3
92288	sample3	Region 3	2	3
92318	sample3	Region 3	0	2
92367	sample3	Region 3	5	7
92377	sample3	Region 3	0	0
92393	sample3	Region 3	0	0
92394	sample3	Region 3	2	3
92395	sample3	Region 3	0	2
92413	sample3	Region 3	2	3
92418	sample3	Region 3	2	3
92420	sample3	Region 3	2	3
92423	sample3	Region 3	2	3
92425	sample3	Region 3	3	4
92427	sample3	Region 3	2	3
92429	sample3	Region 3	2	3
92431	sample3	Region 3	2	3
92442	sample3	Region 3	7	10
92459	sample3	Region 3	3	4
92497	sample3	Region 3	1	1
92499	sample3	Region 3	0	0
92503	sample3	Region 3	2	3
92507	sample3	Region 3	4	5
92521	sample3	Region 3	2	3
92524	sample3	Region 3	4	10
92536	sample3	Region 3	3	4
92539	sample3	Region 3	2	3
92541	sample3	Region 3	2	3
92546	sample3	Region 3	2	3
92550	sample3	Region 3	2	3
92558	sample3	Region 3	2	3
92559	sample3	Region 3	2	3
92560	sample3	Region 3	0	6
92562	sample3	Region 3	1	1
92564	sample3	Region 3	2	3
92580	sample3	Region 3	2	3
92581	sample3	Region 3	2	3
92584	sample3	Region 3	2	3
92585	sample3	Region 3	2	3
92589	sample3	Region 3	3	4
92590	sample3	Region 3	2	3
92599	sample3	Region 3	2	3
92612	sample3	Region 3	4	11
92621	sample3	Region 3	2	3
92629	sample3	Region 3	3	4
92633	sample3	Region 3	2	3
92634	sample3	Region 3	2	3
92636	sample3	Region 3	2	3
92640	sample3	Region 3	2	3
92643	sample3	Region 3	1	4
92644	sample3	Region 3	2	3
92646	sample3	Region 3	2	3
92649	sample3	Region 3	2	3
92653	sample3	Region 3	2	3
92654	sample3	Region 3	2	3
92656	sample3	Region 3	2	3
92657	sample3	Region 3	2	3
92658	sample3	Region 3	2	3
92659	sample3	Region 3	2	3
92666	sample3	Region 3	1	1
92672	sample3	Region 3	3	4
92673	sample3	Region 3	2	3
92674	sample3	Region 3	3	4
92675	sample3	Region 3	2	3
92680	sample3	Region 3	2	3
92693	sample3	Region 3	2	3
92697	sample3	Region 3	2	3
92707	sample3	Region 3	4	5
92721	sample3	Region 3	2	3
92723	sample3	Region 3	2	3
92724	sample3	Region 3	2	3
92725	sample3	Region 3	2	3
92746	sample3	Region 3	3	4
92750	sample3	Region 3	3	4
92754	sample3	Region 3	2	3
92759	sample3	Region 3	2	3
92764	sample3	Region 3	2	3
92769	sample3	Region 3	2	3
92773	sample3	Region 3	2	3
92782	sample3	Region 3	2	3
92783	sample3	Region 3	2	3
92785	sample3	Region 3	2	3
92802	sample3	Region 3	4	5
92808	sample3	Region 3	2	3
92818	sample3	Region 3	3	4
92826	sample3	Region 3	4	5
92837	sample3	Region 3	2	3
92838	sample3	Region 3	5	9
92839	sample3	Region 3	2	3
92840	sample3	Region 3	2	3
92843	sample3	Region 3	1	3
92844	sample3	Region 3	2	3
92852	sample3	Region 3	2	3
92854	sample3	Region 3	2	3
92858	sample3	Region 3	2	3
92861	sample3	Region 3	2	3
92862	sample3	Region 3	2	3
92863	sample3	Region 3	2	3
92865	sample3	Region 3	2	3
92870	sample3	Region 3	2	3
92871	sample3	Region 3	2	3
92873	sample3	Region 3	2	3
92878	sample3	Region 3	2	3
92893	sample3	Region 3	3	4
92899	sample3	Region 3	3	4
92901	sample3	Region 3	2	3
92904	sample3	Region 3	3	4
92918	sample3	Region 3	3	4
92930	sample3	Region 3	3	4
92931	sample3	Region 3	2	3
92932	sample3	Region 3	2	3
92933	sample3	Region 3	2	3
92935	sample3	Region 3	2	3
92941	sample3	Region 3	2	3
92953	sample3	Region 3	2	3
92956	sample3	Region 3	4	5
92961	sample3	Region 3	4	5
92968	sample3	Region 3	3	4
92979	sample3	Region 3	2	3
93006	sample3	Region 3	3	4
93014	sample3	Region 3	2	3
93015	sample3	Region 3	3	4
93017	sample3	Region 3	3	4
93021	sample3	Region 3	2	3
93022	sample3	Region 3	2	3
93026	sample3	Region 3	1	4
93040	sample3	Region 3	2	3
93041	sample3	Region 3	1	3
93045	sample3	Region 3	7	10
93057	sample3	Region 3	2	3
93065	sample3	Region 3	3	4
93069	sample3	Region 3	2	3
93073	sample3	Region 3	2	3
93079	sample3	Region 3	2	3
93080	sample3	Region 3	2	3
93082	sample3	Region 3	2	3
93085	sample3	Region 3	2	3
93086	sample3	Region 3	2	3
93087	sample3	Region 3	2	3
93092	sample3	Region 3	2	3
93093	sample3	Region 3	2	3
93096	sample3	Region 3	1	3
93097	sample3	Region 3	2	3
93104	sample3	Region 3	2	3
93112	sample3	Region 3	2	3
93113	sample3	Region 3	2	3
93114	sample3	Region 3	2	3
93125	sample3	Region 3	1	6
93128	sample3	Region 3	2	3
93133	sample3	Region 3	1	3
93143	sample3	Region 3	2	3
93147	sample3	Region 3	2	3
93151	sample3	Region 3	2	3
93155	sample3	Region 3	3	4
93157	sample3	Region 3	2	3
93160	sample3	Region 3	2	3
93163	sample3	Region 3	2	3
93164	sample3	Region 3	2	3
93169	sample3	Region 3	0	3
93178	sample3	Region 3	2	3
93194	sample3	Region 3	1	3
93197	sample3	Region 3	2	3
93205	sample3	Region 3	2	3
93207	sample3	Region 3	2	3
93215	sample3	Region 3	2	3
93217	sample3	Region 3	0	2
93218	sample3	Region 3	2	3
93221	sample3	Region 3	0	0
93222	sample3	Region 3	2	3
93228	sample3	Region 3	2	3
93231	sample3	Region 3	2	3
93234	sample3	Region 3	2	3
93236	sample3	Region 3	2	3
93237	sample3	Region 3	2	3
93241	sample3	Region 3	1	3
93242	sample3	Region 3	2	3
93250	sample3	Region 3	3	4
93254	sample3	Region 3	3	4
93259	sample3	Region 3	2	3
93262	sample3	Region 3	3	4
93264	sample3	Region 3	3	4
93282	sample3	Region 3	3	4
93309	sample3	Region 3	3	4
93319	sample3	Region 3	3	4
93327	sample3	Region 3	3	4
93342	sample3	Region 3	3	4
93354	sample3	Region 3	1	3
93360	sample3	Region 3	2	3
93368	sample3	Region 3	2	3
93373	sample3	Region 3	1	4
93376	sample3	Region 3	3	4
93383	sample3	Region 3	3	4
93386	sample3	Region 3	2	3
93392	sample3	Region 3	3	4
93395	sample3	Region 3	0	0
93405	sample3	Region 3	3	4
93411	sample3	Region 3	2	3
93412	sample3	Region 3	2	3
93417	sample3	Region 3	3	4
93418	sample3	Region 3	2	3
93419	sample3	Region 3	2	3
93423	sample3	Region 3	0	0
93452	sample3	Region 3	2	3
93455	sample3	Region 3	3	4
93459	sample3	Region 3	3	4
93460	sample3	Region 3	2	3
93471	sample3	Region 3	2	3
93473	sample3	Region 3	4	5
93479	sample3	Region 3	3	4
93488	sample3	Region 3	3	4
93493	sample3	Region 3	4	5
93500	sample3	Region 3	5	7
93503	sample3	Region 3	4	5
93527	sample3	Region 3	4	5
93549	sample3	Region 3	4	11
93559	sample3	Region 3	5	7
93565	sample3	Region 3	5	7
93578	sample3	Region 3	1	3
93585	sample3	Region 3	7	10
93593	sample3	Region 3	7	10
93607	sample3	Region 3	4	5
93608	sample3	Region 3	4	5
93612	sample3	Region 3	4	5
93621	sample3	Region 3	5	7
93622	sample3	Region 3	7	10
93664	sample3	Region 3	4	5
93699	sample3	Region 3	3	4
93728	sample3	Region 3	5	7
93732	sample3	Region 3	5	7
93744	sample3	Region 3	5	7
93748	sample3	Region 3	5	7
93754	sample3	Region 3	5	7
93794	sample3	Region 3	5	7
93806	sample3	Region 3	2	3
93811	sample3	Region 3	5	7
93813	sample3	Region 3	5	7
93814	sample3	Region 3	5	7
93815	sample3	Region 3	5	7
93818	sample3	Region 3	5	7
93824	sample3	Region 3	5	7
93828	sample3	Region 3	2	3
93851	sample3	Region 3	5	6
93852	sample3	Region 3	3	4
93856	sample3	Region 3	7	10
93860	sample3	Region 3	5	7
93863	sample3	Region 3	5	7
93866	sample3	Region 3	5	7
93868	sample3	Region 3	5	7
93869	sample3	Region 3	5	7
93872	sample3	Region 3	5	7
93885	sample3	Region 3	5	7
93889	sample3	Region 3	5	7
93892	sample3	Region 3	5	7
93893	sample3	Region 3	5	7
93899	sample3	Region 3	5	7
93907	sample3	Region 3	4	5
93908	sample3	Region 3	4	5
93921	sample3	Region 3	5	7
93929	sample3	Region 3	5	7
93940	sample3	Region 3	5	7
93944	sample3	Region 3	5	7
93947	sample3	Region 3	4	5
93948	sample3	Region 3	5	7
93959	sample3	Region 3	0	0
93960	sample3	Region 3	5	7
93965	sample3	Region 3	5	7
93968	sample3	Region 3	4	5
93989	sample3	Region 3	4	5
93997	sample3	Region 3	3	4
94007	sample3	Region 3	4	5
94012	sample3	Region 3	4	5
94022	sample3	Region 3	5	7
94023	sample3	Region 3	5	7
94038	sample3	Region 3	1	1
94048	sample3	Region 3	5	7
94050	sample3	Region 3	5	7
94051	sample3	Region 3	5	7
94059	sample3	Region 3	5	7
94084	sample3	Region 3	3	4
94090	sample3	Region 3	4	5
94093	sample3	Region 3	4	5
94098	sample3	Region 3	4	5
94101	sample3	Region 3	4	5
94119	sample3	Region 3	4	5
94122	sample3	Region 3	3	4
94123	sample3	Region 3	5	7
94129	sample3	Region 3	5	7
94131	sample3	Region 3	5	7
94137	sample3	Region 3	5	7
94140	sample3	Region 3	5	7
94146	sample3	Region 3	5	7
94151	sample3	Region 3	5	7
94153	sample3	Region 3	5	7
94156	sample3	Region 3	5	7
94160	sample3	Region 3	5	7
94165	sample3	Region 3	5	7
94170	sample3	Region 3	2	3
94174	sample3	Region 3	5	7
94178	sample3	Region 3	5	7
94187	sample3	Region 3	5	7
94192	sample3	Region 3	5	7
94200	sample3	Region 3	5	7
94202	sample3	Region 3	5	7
94204	sample3	Region 3	1	7
94216	sample3	Region 3	5	7
94223	sample3	Region 3	5	7
94236	sample3	Region 3	5	7
94240	sample3	Region 3	5	7
94254	sample3	Region 3	5	7
94281	sample3	Region 3	5	7
94289	sample3	Region 3	1	1
94292	sample3	Region 3	1	1
94298	sample3	Region 3	5	7
94306	sample3	Region 3	5	7
94309	sample3	Region 3	5	7
94318	sample3	Region 3	3	4
94359	sample3	Region 3	5	7
94370	sample3	Region 3	0	2
94371	sample3	Region 3	5	7
94373	sample3	Region 3	1	5
94374	sample3	Region 3	0	0
94379	sample3	Region 3	3	4
94395	sample3	Region 3	1	1
94397	sample3	Region 3	1	1
94400	sample3	Region 3	5	7
94401	sample3	Region 3	1	1
94408	sample3	Region 3	5	7
94409	sample3	Region 3	5	7
94421	sample3	Region 3	1	1
94424	sample3	Region 3	1	1
94425	sample3	Region 3	1	1
94431	sample3	Region 3	5	7
94432	sample3	Region 3	0	7
94437	sample3	Region 3	1	1
94452	sample3	Region 3	1	1
94463	sample3	Region 3	0	0
94473	sample3	Region 3	5	7
94474	sample3	Region 3	5	7
94482	sample3	Region 3	5	7
94494	sample3	Region 3	5	7
94498	sample3	Region 3	5	7
94505	sample3	Region 3	1	1
94510	sample3	Region 3	5	7
94519	sample3	Region 3	5	7
94540	sample3	Region 3	5	7
94542	sample3	Region 3	5	7
94555	sample3	Region 3	1	1
94559	sample3	Region 3	5	7
94573	sample3	Region 3	5	7
94593	sample3	Region 3	5	7
94610	sample3	Region 3	5	7
94622	sample3	Region 3	5	7
94629	sample3	Region 3	5	7
94638	sample3	Region 3	5	7
94641	sample3	Region 3	5	7
94677	sample3	Region 3	5	7
94695	sample3	Region 3	5	7
94762	sample3	Region 3	5	7
94805	sample3	Region 3	5	7
94822	sample3	Region 3	5	7
94836	sample3	Region 3	5	9
94841	sample3	Region 3	5	9
94843	sample3	Region 3	5	7
94846	sample3	Region 3	5	7
94848	sample3	Region 3	5	7
94849	sample3	Region 3	5	7
94851	sample3	Region 3	5	7
94871	sample3	Region 3	5	7
94876	sample3	Region 3	5	7
94884	sample3	Region 3	5	7
94890	sample3	Region 3	5	7
94896	sample3	Region 3	5	7
