# Generated: 2026-07-28T14:57:42.433427
# Sample: sample2
# Scanpy: 1.11.5
# Random seed: 0
# n_cells: 10105
	sample	region_annotation	leiden_0_6	leiden_0_8
cellid_000036206-1	sample2	Region 1	8	7
cellid_000036209-1	sample2	Region 1	1	0
cellid_000036211-1	sample2	Region 1	5	6
cellid_000036223-1	sample2	Region 1	1	0
cellid_000036224-1	sample2	Region 1	1	0
cellid_000036225-1	sample2	Region 1	1	0
cellid_000036230-1	sample2	Region 1	1	0
cellid_000036233-1	sample2	Region 1	8	7
cellid_000036236-1	sample2	Region 1	5	6
cellid_000036242-1	sample2	Region 1	1	0
cellid_000036246-1	sample2	Region 1	1	0
cellid_000036247-1	sample2	Region 1	5	6
cellid_000036248-1	sample2	Region 1	1	0
cellid_000036250-1	sample2	Region 1	1	0
cellid_000036251-1	sample2	Region 1	6	11
cellid_000036260-1	sample2	Region 1	1	0
cellid_000036262-1	sample2	Region 1	1	0
cellid_000036270-1	sample2	Region 1	8	7
cellid_000036275-1	sample2	Region 1	13	13
cellid_000036276-1	sample2	Region 1	1	0
cellid_000036277-1	sample2	Region 1	1	0
cellid_000036279-1	sample2	Region 1	5	6
cellid_000036281-1	sample2	Region 1	1	0
cellid_000036293-1	sample2	Region 1	1	0
cellid_000036294-1	sample2	Region 1	8	7
cellid_000036296-1	sample2	Region 1	1	0
cellid_000036297-1	sample2	Region 1	1	0
cellid_000036299-1	sample2	Region 1	1	0
cellid_000036300-1	sample2	Region 1	1	0
cellid_000036302-1	sample2	Region 1	8	7
cellid_000036303-1	sample2	Region 1	1	0
cellid_000036304-1	sample2	Region 1	8	7
cellid_000036306-1	sample2	Region 1	1	0
cellid_000036309-1	sample2	Region 1	1	0
cellid_000036310-1	sample2	Region 1	1	0
cellid_000036317-1	sample2	Region 1	1	0
cellid_000036319-1	sample2	Region 1	8	7
cellid_000036321-1	sample2	Region 1	8	7
cellid_000036324-1	sample2	Region 1	1	0
cellid_000036326-1	sample2	Region 1	6	11
cellid_000036333-1	sample2	Region 1	1	0
cellid_000036335-1	sample2	Region 1	1	0
cellid_000036339-1	sample2	Region 1	1	0
cellid_000036348-1	sample2	Region 1	1	0
cellid_000036349-1	sample2	Region 1	1	0
cellid_000036351-1	sample2	Region 1	1	0
cellid_000036362-1	sample2	Region 1	1	0
cellid_000036367-1	sample2	Region 1	1	0
cellid_000036370-1	sample2	Region 1	8	7
cellid_000036376-1	sample2	Region 1	1	0
cellid_000036377-1	sample2	Region 1	1	0
cellid_000036380-1	sample2	Region 1	5	6
cellid_000036381-1	sample2	Region 1	1	0
cellid_000036384-1	sample2	Region 1	1	0
cellid_000036387-1	sample2	Region 1	8	7
cellid_000036395-1	sample2	Region 1	1	0
cellid_000036397-1	sample2	Region 1	1	7
cellid_000036399-1	sample2	Region 1	1	0
cellid_000036401-1	sample2	Region 1	1	0
cellid_000036404-1	sample2	Region 1	1	0
cellid_000036405-1	sample2	Region 1	5	6
cellid_000036406-1	sample2	Region 1	8	7
cellid_000036408-1	sample2	Region 1	1	7
cellid_000036409-1	sample2	Region 1	8	7
cellid_000036410-1	sample2	Region 1	5	6
cellid_000036411-1	sample2	Region 1	1	0
cellid_000036412-1	sample2	Region 1	1	0
cellid_000036414-1	sample2	Region 1	1	0
cellid_000036420-1	sample2	Region 1	1	0
cellid_000036421-1	sample2	Region 1	1	0
cellid_000036423-1	sample2	Region 1	1	0
cellid_000036431-1	sample2	Region 1	1	0
cellid_000036434-1	sample2	Region 1	1	0
cellid_000036435-1	sample2	Region 1	8	7
cellid_000036437-1	sample2	Region 1	5	6
cellid_000036440-1	sample2	Region 1	1	0
cellid_000036443-1	sample2	Region 1	8	7
cellid_000036451-1	sample2	Region 1	1	0
cellid_000036455-1	sample2	Region 1	8	7
cellid_000036462-1	sample2	Region 1	1	0
cellid_000036463-1	sample2	Region 1	5	6
cellid_000036465-1	sample2	Region 1	1	0
cellid_000036467-1	sample2	Region 1	1	0
cellid_000036481-1	sample2	Region 1	1	7
cellid_000036493-1	sample2	Region 1	1	0
cellid_000036496-1	sample2	Region 1	1	7
cellid_000036498-1	sample2	Region 1	1	0
cellid_000036499-1	sample2	Region 1	1	0
cellid_000036502-1	sample2	Region 1	1	0
cellid_000036507-1	sample2	Region 1	8	7
cellid_000036510-1	sample2	Region 1	1	0
cellid_000036514-1	sample2	Region 1	1	0
cellid_000036524-1	sample2	Region 1	1	0
cellid_000036527-1	sample2	Region 1	1	0
cellid_000036528-1	sample2	Region 1	8	7
cellid_000036529-1	sample2	Region 1	1	0
cellid_000036531-1	sample2	Region 1	1	0
cellid_000036532-1	sample2	Region 1	1	0
cellid_000036534-1	sample2	Region 1	1	0
cellid_000036536-1	sample2	Region 1	8	7
cellid_000036544-1	sample2	Region 1	1	0
cellid_000036550-1	sample2	Region 1	1	0
cellid_000036561-1	sample2	Region 1	1	0
cellid_000036568-1	sample2	Region 1	5	6
cellid_000036569-1	sample2	Region 1	8	7
cellid_000036571-1	sample2	Region 1	1	0
cellid_000036576-1	sample2	Region 1	8	7
cellid_000036577-1	sample2	Region 1	5	6
cellid_000036578-1	sample2	Region 1	6	11
cellid_000036581-1	sample2	Region 1	1	0
cellid_000036583-1	sample2	Region 1	5	6
cellid_000036584-1	sample2	Region 1	6	11
cellid_000036587-1	sample2	Region 1	5	6
cellid_000036590-1	sample2	Region 1	1	0
cellid_000036591-1	sample2	Region 1	1	0
cellid_000036592-1	sample2	Region 1	1	0
cellid_000036594-1	sample2	Region 1	1	0
cellid_000036601-1	sample2	Region 1	1	0
cellid_000036603-1	sample2	Region 1	6	11
cellid_000036605-1	sample2	Region 1	5	6
cellid_000036611-1	sample2	Region 1	1	0
cellid_000036612-1	sample2	Region 1	1	0
cellid_000036613-1	sample2	Region 1	5	6
cellid_000036619-1	sample2	Region 1	5	6
cellid_000036620-1	sample2	Region 1	8	7
cellid_000036622-1	sample2	Region 1	1	0
cellid_000036628-1	sample2	Region 1	6	11
cellid_000036634-1	sample2	Region 1	5	6
cellid_000036639-1	sample2	Region 1	1	0
cellid_000036640-1	sample2	Region 1	1	0
cellid_000036647-1	sample2	Region 1	8	7
cellid_000036654-1	sample2	Region 1	5	6
cellid_000036660-1	sample2	Region 1	1	0
cellid_000036664-1	sample2	Region 1	1	0
cellid_000036680-1	sample2	Region 1	1	0
cellid_000036681-1	sample2	Region 1	1	0
cellid_000036685-1	sample2	Region 1	8	7
cellid_000036698-1	sample2	Region 1	1	0
cellid_000036699-1	sample2	Region 1	1	0
cellid_000036701-1	sample2	Region 1	1	0
cellid_000036713-1	sample2	Region 1	5	6
cellid_000036723-1	sample2	Region 1	8	7
cellid_000036724-1	sample2	Region 1	1	0
cellid_000036731-1	sample2	Region 1	1	0
cellid_000036735-1	sample2	Region 1	1	0
cellid_000036737-1	sample2	Region 1	8	7
cellid_000036740-1	sample2	Region 1	1	0
cellid_000036742-1	sample2	Region 1	5	6
cellid_000036745-1	sample2	Region 1	1	0
cellid_000036746-1	sample2	Region 1	1	0
cellid_000036754-1	sample2	Region 1	1	0
cellid_000036756-1	sample2	Region 1	1	0
cellid_000036757-1	sample2	Region 1	8	7
cellid_000036768-1	sample2	Region 1	1	0
cellid_000036771-1	sample2	Region 1	5	6
cellid_000036772-1	sample2	Region 1	1	0
cellid_000036773-1	sample2	Region 1	1	0
cellid_000036774-1	sample2	Region 1	1	0
cellid_000036779-1	sample2	Region 1	8	7
cellid_000036785-1	sample2	Region 1	1	0
cellid_000036787-1	sample2	Region 1	5	6
cellid_000036788-1	sample2	Region 1	1	0
cellid_000036793-1	sample2	Region 1	13	13
cellid_000036794-1	sample2	Region 1	1	0
cellid_000036796-1	sample2	Region 1	1	0
cellid_000036802-1	sample2	Region 1	1	0
cellid_000036805-1	sample2	Region 1	8	7
cellid_000036807-1	sample2	Region 1	5	6
cellid_000036814-1	sample2	Region 1	1	0
cellid_000036819-1	sample2	Region 1	1	0
cellid_000036820-1	sample2	Region 1	1	11
cellid_000036825-1	sample2	Region 1	1	0
cellid_000036826-1	sample2	Region 1	1	0
cellid_000036828-1	sample2	Region 1	1	0
cellid_000036829-1	sample2	Region 1	1	0
cellid_000036833-1	sample2	Region 1	1	11
cellid_000036834-1	sample2	Region 1	13	13
cellid_000036836-1	sample2	Region 1	1	0
cellid_000036842-1	sample2	Region 1	1	0
cellid_000036844-1	sample2	Region 1	1	0
cellid_000036853-1	sample2	Region 1	1	11
cellid_000036855-1	sample2	Region 1	1	0
cellid_000036858-1	sample2	Region 1	1	0
cellid_000036859-1	sample2	Region 1	1	0
cellid_000036864-1	sample2	Region 1	1	0
cellid_000036865-1	sample2	Region 1	1	0
cellid_000036873-1	sample2	Region 1	1	0
cellid_000036877-1	sample2	Region 1	1	0
cellid_000036881-1	sample2	Region 1	6	11
cellid_000036887-1	sample2	Region 1	1	0
cellid_000036891-1	sample2	Region 1	2	1
cellid_000036893-1	sample2	Region 1	13	13
cellid_000036897-1	sample2	Region 1	1	0
cellid_000036898-1	sample2	Region 1	1	0
cellid_000036900-1	sample2	Region 1	1	0
cellid_000036904-1	sample2	Region 1	1	0
cellid_000036905-1	sample2	Region 1	1	0
cellid_000036906-1	sample2	Region 1	5	6
cellid_000036910-1	sample2	Region 1	1	0
cellid_000036911-1	sample2	Region 1	1	0
cellid_000036913-1	sample2	Region 1	1	0
cellid_000036916-1	sample2	Region 1	1	0
cellid_000036920-1	sample2	Region 1	13	13
cellid_000036921-1	sample2	Region 1	1	0
cellid_000036925-1	sample2	Region 1	1	0
cellid_000036931-1	sample2	Region 1	1	0
cellid_000036934-1	sample2	Region 1	8	7
cellid_000036935-1	sample2	Region 1	1	0
cellid_000036936-1	sample2	Region 1	1	11
cellid_000036941-1	sample2	Region 1	1	0
cellid_000036946-1	sample2	Region 1	1	0
cellid_000036951-1	sample2	Region 1	1	0
cellid_000036954-1	sample2	Region 1	1	0
cellid_000036962-1	sample2	Region 1	1	0
cellid_000036965-1	sample2	Region 1	6	11
cellid_000036970-1	sample2	Region 1	1	7
cellid_000036972-1	sample2	Region 1	6	11
cellid_000036987-1	sample2	Region 1	1	0
cellid_000036989-1	sample2	Region 1	1	0
cellid_000036991-1	sample2	Region 1	13	13
cellid_000037000-1	sample2	Region 1	1	0
cellid_000037002-1	sample2	Region 1	1	0
cellid_000037010-1	sample2	Region 1	6	11
cellid_000037015-1	sample2	Region 1	8	7
cellid_000037017-1	sample2	Region 1	5	6
cellid_000037019-1	sample2	Region 1	8	7
cellid_000037021-1	sample2	Region 1	1	0
cellid_000037022-1	sample2	Region 1	5	6
cellid_000037025-1	sample2	Region 1	1	0
cellid_000037026-1	sample2	Region 1	1	0
cellid_000037028-1	sample2	Region 1	1	0
cellid_000037032-1	sample2	Region 1	1	0
cellid_000037034-1	sample2	Region 1	1	0
cellid_000037036-1	sample2	Region 1	1	0
cellid_000037041-1	sample2	Region 1	1	0
cellid_000037043-1	sample2	Region 1	1	0
cellid_000037045-1	sample2	Region 1	1	0
cellid_000037050-1	sample2	Region 1	1	0
cellid_000037055-1	sample2	Region 1	1	0
cellid_000037060-1	sample2	Region 1	1	0
cellid_000037068-1	sample2	Region 1	1	0
cellid_000037069-1	sample2	Region 1	13	13
cellid_000037071-1	sample2	Region 1	1	0
cellid_000037073-1	sample2	Region 1	1	0
cellid_000037078-1	sample2	Region 1	1	0
cellid_000037080-1	sample2	Region 1	5	6
cellid_000037084-1	sample2	Region 1	1	0
cellid_000037086-1	sample2	Region 1	1	0
cellid_000037088-1	sample2	Region 1	1	0
cellid_000037092-1	sample2	Region 1	6	11
cellid_000037093-1	sample2	Region 1	1	0
cellid_000037094-1	sample2	Region 1	1	0
cellid_000037098-1	sample2	Region 1	8	7
cellid_000037103-1	sample2	Region 1	1	0
cellid_000037108-1	sample2	Region 1	1	0
cellid_000037110-1	sample2	Region 1	1	0
cellid_000037111-1	sample2	Region 1	1	0
cellid_000037112-1	sample2	Region 1	1	0
cellid_000037114-1	sample2	Region 1	1	0
cellid_000037125-1	sample2	Region 1	1	0
cellid_000037127-1	sample2	Region 1	1	0
cellid_000037128-1	sample2	Region 1	6	11
cellid_000037130-1	sample2	Region 1	1	0
cellid_000037135-1	sample2	Region 1	13	13
cellid_000037140-1	sample2	Region 1	1	0
cellid_000037145-1	sample2	Region 1	1	0
cellid_000037148-1	sample2	Region 1	1	0
cellid_000037149-1	sample2	Region 1	1	0
cellid_000037150-1	sample2	Region 1	6	11
cellid_000037151-1	sample2	Region 1	1	0
cellid_000037156-1	sample2	Region 1	1	0
cellid_000037157-1	sample2	Region 1	13	13
cellid_000037164-1	sample2	Region 1	1	0
cellid_000037165-1	sample2	Region 1	1	0
cellid_000037168-1	sample2	Region 1	1	0
cellid_000037170-1	sample2	Region 1	1	0
cellid_000037180-1	sample2	Region 1	1	0
cellid_000037189-1	sample2	Region 1	1	0
cellid_000037191-1	sample2	Region 1	1	0
cellid_000037195-1	sample2	Region 1	8	7
cellid_000037198-1	sample2	Region 1	8	7
cellid_000037199-1	sample2	Region 1	1	11
cellid_000037201-1	sample2	Region 1	8	7
cellid_000037206-1	sample2	Region 1	1	0
cellid_000037215-1	sample2	Region 1	5	6
cellid_000037217-1	sample2	Region 1	1	0
cellid_000037232-1	sample2	Region 1	1	0
cellid_000037246-1	sample2	Region 1	1	0
cellid_000037249-1	sample2	Region 1	1	0
cellid_000037250-1	sample2	Region 1	13	13
cellid_000037255-1	sample2	Region 1	1	0
cellid_000037258-1	sample2	Region 1	1	0
cellid_000037260-1	sample2	Region 1	1	0
cellid_000037264-1	sample2	Region 1	1	0
cellid_000037268-1	sample2	Region 1	1	0
cellid_000037270-1	sample2	Region 1	1	0
cellid_000037277-1	sample2	Region 1	6	11
cellid_000037279-1	sample2	Region 1	6	11
cellid_000037281-1	sample2	Region 1	1	0
cellid_000037282-1	sample2	Region 1	1	0
cellid_000037283-1	sample2	Region 1	1	0
cellid_000037287-1	sample2	Region 1	1	0
cellid_000037288-1	sample2	Region 1	1	0
cellid_000037290-1	sample2	Region 1	1	7
cellid_000037300-1	sample2	Region 1	1	0
cellid_000037305-1	sample2	Region 1	1	0
cellid_000037309-1	sample2	Region 1	6	11
cellid_000037313-1	sample2	Region 1	1	0
cellid_000037319-1	sample2	Region 1	1	0
cellid_000037323-1	sample2	Region 1	1	0
cellid_000037331-1	sample2	Region 1	1	7
cellid_000037332-1	sample2	Region 1	1	0
cellid_000037335-1	sample2	Region 1	1	0
cellid_000037339-1	sample2	Region 1	5	6
cellid_000037344-1	sample2	Region 1	1	0
cellid_000037356-1	sample2	Region 1	1	0
cellid_000037357-1	sample2	Region 1	1	0
cellid_000037358-1	sample2	Region 1	1	0
cellid_000037364-1	sample2	Region 1	1	0
cellid_000037375-1	sample2	Region 1	1	0
cellid_000037379-1	sample2	Region 1	1	0
cellid_000037387-1	sample2	Region 1	1	0
cellid_000037388-1	sample2	Region 1	1	0
cellid_000037391-1	sample2	Region 1	1	0
cellid_000037395-1	sample2	Region 1	1	0
cellid_000037399-1	sample2	Region 1	1	0
cellid_000037400-1	sample2	Region 1	1	0
cellid_000037402-1	sample2	Region 1	1	0
cellid_000037403-1	sample2	Region 1	1	0
cellid_000037405-1	sample2	Region 1	6	11
cellid_000037411-1	sample2	Region 1	1	0
cellid_000037413-1	sample2	Region 1	13	13
cellid_000037414-1	sample2	Region 1	1	0
cellid_000037423-1	sample2	Region 1	1	7
cellid_000037430-1	sample2	Region 1	8	7
cellid_000037432-1	sample2	Region 1	1	0
cellid_000037433-1	sample2	Region 1	1	0
cellid_000037437-1	sample2	Region 1	1	0
cellid_000037443-1	sample2	Region 1	6	11
cellid_000037444-1	sample2	Region 1	1	0
cellid_000037453-1	sample2	Region 1	1	0
cellid_000037454-1	sample2	Region 1	1	0
cellid_000037456-1	sample2	Region 2	2	1
cellid_000037462-1	sample2	Region 2	2	1
cellid_000037469-1	sample2	Region 2	7	4
cellid_000037474-1	sample2	Region 2	2	1
cellid_000037480-1	sample2	Region 2	2	1
cellid_000037483-1	sample2	Region 2	6	8
cellid_000037494-1	sample2	Region 2	2	1
cellid_000037495-1	sample2	Region 2	7	4
cellid_000037496-1	sample2	Region 2	2	1
cellid_000037498-1	sample2	Region 2	8	16
cellid_000037499-1	sample2	Region 2	2	1
cellid_000037500-1	sample2	Region 2	7	4
cellid_000037503-1	sample2	Region 2	8	16
cellid_000037504-1	sample2	Region 2	8	16
cellid_000037506-1	sample2	Region 2	2	1
cellid_000037514-1	sample2	Region 2	7	4
cellid_000037517-1	sample2	Region 2	8	16
cellid_000037518-1	sample2	Region 2	7	4
cellid_000037519-1	sample2	Region 2	7	4
cellid_000037522-1	sample2	Region 2	7	4
cellid_000037526-1	sample2	Region 2	6	8
cellid_000037529-1	sample2	Region 2	7	4
cellid_000037532-1	sample2	Region 2	7	4
cellid_000037537-1	sample2	Region 2	7	4
cellid_000037542-1	sample2	Region 2	2	1
cellid_000037549-1	sample2	Region 2	7	4
cellid_000037550-1	sample2	Region 2	2	1
cellid_000037553-1	sample2	Region 2	2	1
cellid_000037559-1	sample2	Region 2	7	4
cellid_000037562-1	sample2	Region 2	2	1
cellid_000037567-1	sample2	Region 2	3	3
cellid_000037570-1	sample2	Region 2	5	6
cellid_000037574-1	sample2	Region 2	2	1
cellid_000037576-1	sample2	Region 2	7	4
cellid_000037589-1	sample2	Region 2	7	4
cellid_000037590-1	sample2	Region 2	2	1
cellid_000037595-1	sample2	Region 2	0	4
cellid_000037598-1	sample2	Region 2	7	4
cellid_000037599-1	sample2	Region 2	2	1
cellid_000037610-1	sample2	Region 2	2	1
cellid_000037611-1	sample2	Region 2	7	4
cellid_000037612-1	sample2	Region 2	1	1
cellid_000037613-1	sample2	Region 2	7	4
cellid_000037627-1	sample2	Region 2	7	4
cellid_000037628-1	sample2	Region 2	2	1
cellid_000037631-1	sample2	Region 2	7	4
cellid_000037632-1	sample2	Region 2	2	1
cellid_000037636-1	sample2	Region 2	6	8
cellid_000037639-1	sample2	Region 2	2	1
cellid_000037649-1	sample2	Region 2	2	1
cellid_000037656-1	sample2	Region 2	7	4
cellid_000037657-1	sample2	Region 2	2	1
cellid_000037658-1	sample2	Region 2	7	4
cellid_000037667-1	sample2	Region 2	7	4
cellid_000037670-1	sample2	Region 2	2	1
cellid_000037671-1	sample2	Region 2	7	4
cellid_000037674-1	sample2	Region 2	7	4
cellid_000037678-1	sample2	Region 2	7	8
cellid_000037685-1	sample2	Region 2	3	3
cellid_000037687-1	sample2	Region 2	2	1
cellid_000037690-1	sample2	Region 2	2	1
cellid_000037692-1	sample2	Region 2	7	4
cellid_000037694-1	sample2	Region 2	2	1
cellid_000037696-1	sample2	Region 2	7	4
cellid_000037698-1	sample2	Region 2	8	16
cellid_000037700-1	sample2	Region 2	7	4
cellid_000037703-1	sample2	Region 2	7	4
cellid_000037705-1	sample2	Region 2	5	6
cellid_000037711-1	sample2	Region 2	2	1
cellid_000037718-1	sample2	Region 2	7	4
cellid_000037719-1	sample2	Region 2	7	4
cellid_000037725-1	sample2	Region 2	7	4
cellid_000037729-1	sample2	Region 2	7	4
cellid_000037733-1	sample2	Region 2	5	6
cellid_000037735-1	sample2	Region 2	7	4
cellid_000037737-1	sample2	Region 2	2	1
cellid_000037748-1	sample2	Region 2	2	1
cellid_000037750-1	sample2	Region 2	7	4
cellid_000037760-1	sample2	Region 2	2	1
cellid_000037764-1	sample2	Region 2	0	4
cellid_000037765-1	sample2	Region 2	7	4
cellid_000037766-1	sample2	Region 2	7	4
cellid_000037767-1	sample2	Region 2	7	4
cellid_000037776-1	sample2	Region 2	5	6
cellid_000037778-1	sample2	Region 2	3	3
cellid_000037788-1	sample2	Region 2	2	1
cellid_000037790-1	sample2	Region 2	7	4
cellid_000037793-1	sample2	Region 2	7	4
cellid_000037794-1	sample2	Region 2	7	4
cellid_000037795-1	sample2	Region 2	2	1
cellid_000037797-1	sample2	Region 2	2	1
cellid_000037798-1	sample2	Region 2	2	1
cellid_000037799-1	sample2	Region 2	7	4
cellid_000037803-1	sample2	Region 2	7	4
cellid_000037807-1	sample2	Region 2	7	4
cellid_000037810-1	sample2	Region 2	7	4
cellid_000037818-1	sample2	Region 2	7	4
cellid_000037819-1	sample2	Region 2	6	8
cellid_000037824-1	sample2	Region 2	7	4
cellid_000037827-1	sample2	Region 2	7	4
cellid_000037834-1	sample2	Region 2	7	4
cellid_000037840-1	sample2	Region 2	7	4
cellid_000037844-1	sample2	Region 2	2	1
cellid_000037847-1	sample2	Region 2	2	1
cellid_000037849-1	sample2	Region 2	3	3
cellid_000037852-1	sample2	Region 2	0	4
cellid_000037853-1	sample2	Region 2	6	8
cellid_000037854-1	sample2	Region 2	2	1
cellid_000037856-1	sample2	Region 2	7	8
cellid_000037857-1	sample2	Region 2	7	4
cellid_000037860-1	sample2	Region 2	0	4
cellid_000037861-1	sample2	Region 2	7	4
cellid_000037863-1	sample2	Region 2	7	4
cellid_000037864-1	sample2	Region 2	7	8
cellid_000037869-1	sample2	Region 2	6	8
cellid_000037871-1	sample2	Region 2	2	1
cellid_000037872-1	sample2	Region 2	7	4
cellid_000037874-1	sample2	Region 2	7	4
cellid_000037882-1	sample2	Region 2	2	1
cellid_000037886-1	sample2	Region 2	2	1
cellid_000037887-1	sample2	Region 2	7	4
cellid_000037888-1	sample2	Region 2	7	4
cellid_000037891-1	sample2	Region 2	6	8
cellid_000037892-1	sample2	Region 2	7	4
cellid_000037897-1	sample2	Region 2	7	4
cellid_000037904-1	sample2	Region 2	7	4
cellid_000037909-1	sample2	Region 2	7	4
cellid_000037913-1	sample2	Region 2	7	4
cellid_000037917-1	sample2	Region 2	7	4
cellid_000037923-1	sample2	Region 2	7	4
cellid_000037924-1	sample2	Region 2	7	4
cellid_000037929-1	sample2	Region 2	2	1
cellid_000037933-1	sample2	Region 2	7	4
cellid_000037935-1	sample2	Region 2	2	1
cellid_000037936-1	sample2	Region 2	7	4
cellid_000037939-1	sample2	Region 2	7	4
cellid_000037947-1	sample2	Region 2	7	4
cellid_000037962-1	sample2	Region 2	7	4
cellid_000037963-1	sample2	Region 2	7	4
cellid_000037965-1	sample2	Region 2	7	4
cellid_000037966-1	sample2	Region 2	7	4
cellid_000037969-1	sample2	Region 2	7	4
cellid_000037974-1	sample2	Region 2	7	4
cellid_000037975-1	sample2	Region 2	7	4
cellid_000037977-1	sample2	Region 2	7	4
cellid_000037980-1	sample2	Region 2	7	4
cellid_000037985-1	sample2	Region 2	7	4
cellid_000037986-1	sample2	Region 2	7	4
cellid_000037991-1	sample2	Region 2	7	4
cellid_000038000-1	sample2	Region 2	7	4
cellid_000038001-1	sample2	Region 2	7	4
cellid_000038005-1	sample2	Region 2	7	4
cellid_000038006-1	sample2	Region 2	7	4
cellid_000038007-1	sample2	Region 2	7	4
cellid_000038011-1	sample2	Region 2	2	1
cellid_000038016-1	sample2	Region 2	7	4
cellid_000038018-1	sample2	Region 2	7	4
cellid_000038026-1	sample2	Region 2	2	1
cellid_000038029-1	sample2	Region 2	7	4
cellid_000038030-1	sample2	Region 2	7	4
cellid_000038033-1	sample2	Region 2	0	4
cellid_000038037-1	sample2	Region 2	7	4
cellid_000038038-1	sample2	Region 2	7	4
cellid_000038049-1	sample2	Region 2	7	4
cellid_000038050-1	sample2	Region 2	7	4
cellid_000038053-1	sample2	Region 2	7	4
cellid_000038054-1	sample2	Region 2	7	4
cellid_000038056-1	sample2	Region 2	7	4
cellid_000038058-1	sample2	Region 2	7	4
cellid_000038062-1	sample2	Region 2	0	4
cellid_000038066-1	sample2	Region 2	7	4
cellid_000038076-1	sample2	Region 2	7	4
cellid_000038079-1	sample2	Region 2	7	4
cellid_000038081-1	sample2	Region 2	7	4
cellid_000038085-1	sample2	Region 2	7	4
cellid_000038087-1	sample2	Region 2	7	4
cellid_000038097-1	sample2	Region 2	7	8
cellid_000038099-1	sample2	Region 2	7	4
cellid_000038103-1	sample2	Region 2	2	1
cellid_000038104-1	sample2	Region 2	7	4
cellid_000038105-1	sample2	Region 2	7	4
cellid_000038106-1	sample2	Region 2	0	4
cellid_000038107-1	sample2	Region 2	2	1
cellid_000038112-1	sample2	Region 2	2	1
cellid_000038113-1	sample2	Region 2	7	4
cellid_000038118-1	sample2	Region 2	7	4
cellid_000038120-1	sample2	Region 2	7	4
cellid_000038122-1	sample2	Region 2	2	1
cellid_000038124-1	sample2	Region 2	7	4
cellid_000038126-1	sample2	Region 2	7	4
cellid_000038133-1	sample2	Region 2	7	4
cellid_000038134-1	sample2	Region 2	7	4
cellid_000038137-1	sample2	Region 2	7	4
cellid_000038138-1	sample2	Region 2	7	4
cellid_000038140-1	sample2	Region 2	7	4
cellid_000038142-1	sample2	Region 2	7	4
cellid_000038144-1	sample2	Region 2	7	4
cellid_000038148-1	sample2	Region 2	7	4
cellid_000038149-1	sample2	Region 2	7	4
cellid_000038153-1	sample2	Region 2	2	1
cellid_000038160-1	sample2	Region 2	7	4
cellid_000038165-1	sample2	Region 2	7	4
cellid_000038166-1	sample2	Region 2	7	4
cellid_000038182-1	sample2	Region 2	7	4
cellid_000038184-1	sample2	Region 2	7	4
cellid_000038185-1	sample2	Region 2	7	4
cellid_000038188-1	sample2	Region 2	2	1
cellid_000038189-1	sample2	Region 2	7	4
cellid_000038196-1	sample2	Region 2	6	8
cellid_000038200-1	sample2	Region 2	2	1
cellid_000038201-1	sample2	Region 2	7	4
cellid_000038203-1	sample2	Region 2	7	4
cellid_000038205-1	sample2	Region 2	7	4
cellid_000038208-1	sample2	Region 2	2	1
cellid_000038209-1	sample2	Region 2	7	4
cellid_000038211-1	sample2	Region 2	7	4
cellid_000038217-1	sample2	Region 2	7	4
cellid_000038218-1	sample2	Region 2	7	4
cellid_000038222-1	sample2	Region 2	0	4
cellid_000038223-1	sample2	Region 2	7	4
cellid_000038229-1	sample2	Region 2	7	4
cellid_000038237-1	sample2	Region 2	2	1
cellid_000038240-1	sample2	Region 1	6	8
cellid_000038241-1	sample2	Unlabeled	1	0
cellid_000038242-1	sample2	Region 2	1	0
cellid_000038246-1	sample2	Region 2	1	0
cellid_000038253-1	sample2	Region 2	2	1
cellid_000038255-1	sample2	Region 2	7	4
cellid_000038259-1	sample2	Region 2	2	1
cellid_000038261-1	sample2	Region 2	0	4
cellid_000038264-1	sample2	Region 2	0	4
cellid_000038265-1	sample2	Region 2	2	1
cellid_000038266-1	sample2	Region 2	2	6
cellid_000038273-1	sample2	Region 2	2	1
cellid_000038274-1	sample2	Region 2	7	4
cellid_000038275-1	sample2	Region 2	2	1
cellid_000038276-1	sample2	Region 2	2	1
cellid_000038277-1	sample2	Region 2	2	1
cellid_000038279-1	sample2	Region 2	2	1
cellid_000038280-1	sample2	Region 2	2	1
cellid_000038290-1	sample2	Region 2	1	0
cellid_000038294-1	sample2	Region 2	2	1
cellid_000038298-1	sample2	Region 2	5	6
cellid_000038300-1	sample2	Unlabeled	1	0
cellid_000038303-1	sample2	Region 2	2	1
cellid_000038306-1	sample2	Region 2	2	1
cellid_000038313-1	sample2	Region 2	0	4
cellid_000038314-1	sample2	Region 2	2	1
cellid_000038318-1	sample2	Unlabeled	8	7
cellid_000038326-1	sample2	Region 2	3	3
cellid_000038327-1	sample2	Region 2	8	16
cellid_000038333-1	sample2	Region 2	7	4
cellid_000038335-1	sample2	Unlabeled	1	0
cellid_000038336-1	sample2	Region 2	2	1
cellid_000038338-1	sample2	Region 2	7	4
cellid_000038339-1	sample2	Region 2	2	1
cellid_000038344-1	sample2	Region 2	2	1
cellid_000038346-1	sample2	Unlabeled	1	0
cellid_000038347-1	sample2	Region 2	8	16
cellid_000038348-1	sample2	Region 2	7	4
cellid_000038353-1	sample2	Region 2	8	7
cellid_000038356-1	sample2	Region 2	2	1
